ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
87.40479360276208,33.25052881476757,1.0384550296361945,0.036966193,-1.0411404649935272,0.023945468,1.0215712,15.294923,0.42745096976209734,0.032941297,,,176.74752400589043,2.96255977178172,0
87.28997522671453,33.24382158732782,0.7827951009319679,0.07948716,-1.4784891644051905,0.048204616,1.054636,16.87146,0.289138891849947,0.070531785,,,176.70401402848833,2.8766679118889784,0
87.32786740946416,33.25210853199103,0.2837530297641644,0.09182912,-2.373880053117734,0.055177607,1.0818081,17.114452,0.2802679531025712,0.08213214,,,176.71316192808834,2.9081230135799525,0
87.37553998955231,33.27139344970516,0.6040930417540302,0.110283904,-1.3324398854153752,0.06896498,1.214592,17.430567,0.2556515187672034,0.10118078,,,176.71703487560973,2.952236173964705,0
87.35791680800794,33.266996374873216,0.8546658380468304,0.060792074,-1.876513355143918,0.0384684,0.84905815,16.316181,0.2763176190311826,0.05472203,,,176.7132568286561,2.937329390882164,0
87.36192218101588,33.27708523364704,0.5072945452337836,0.19971617,-1.4353431679223327,0.117303535,1.2075825,18.174908,0.35769118417359896,0.16779318,,,176.70629971613778,2.945374607884423,0
87.35261055276476,33.295242301850735,0.364479423612746,0.0772461,-1.8170918179887048,0.048662025,1.0439911,16.853815,0.3269710872520287,0.06636053,,,176.6866929694193,2.947993876199579,0
87.34639402402097,33.312338107815044,0.6725118911135841,0.12598534,-1.7740785560854144,0.07880195,1.1797504,17.714476,0.2801859227316935,0.109748974,,,176.66932701829188,2.9522931036760847,0
87.2590577929875,33.2546257220066,1.110783184906933,0.11849085,-1.5460051822480123,0.07274708,1.2854977,17.581638,0.4137244827641537,0.10436515,,,176.68144592012408,2.8600179690085867,0
87.1859305344848,33.25543852298094,0.5455445840249014,0.026703212,-1.5960987905767434,0.016006254,0.97066975,14.520207,0.26552308637869526,0.021590302,,,176.6493085653128,2.807961101783625,0
87.16849128152131,33.26308586862316,0.933703594817914,0.09500311,-1.7681674001347676,0.054729626,1.2352428,17.116798,0.3701723550566874,0.07745748,,,176.63523800988656,2.7993803667359223,0
87.17835813630646,33.27455194673026,0.30431536103795603,0.018695377,-1.254597609497286,0.011451151,1.9187632,13.532183,0.2788214683292107,0.015115895,5.5214257,1.0932554,176.6296341211671,2.8123495913121115,0
87.19411657889832,33.2991468988168,0.5151412343025177,0.10779326,-1.6553867806867144,0.06722822,1.3776569,17.535532,0.28161053996118984,0.10216718,,,176.61528338847907,2.8362869319817694,0
87.26283591375228,33.28280659542668,0.6396198830382309,0.11249064,-1.8133811506339703,0.06732745,1.1013699,17.511002,0.3404716982508658,0.10454447,,,176.65885146226344,2.8771908966498096,0
87.23951173045019,33.282076513830766,0.30740095310788407,0.09274999,-1.2847247372854322,0.055509236,1.1675472,17.101,0.2714473599734119,0.081390634,,,176.64945885947046,2.860081763264011,0
87.24345848277905,33.295568995219746,0.7019447832460886,0.044356223,-2.449313296414538,0.027074687,0.80486965,15.275535,0.29715172394563955,0.04057352,,,176.63956073118342,2.869838978083408,0
87.30173887239518,33.33018816169409,0.8915686043496099,0.075805396,-1.7136736203132845,0.04732442,1.1485157,16.755997,0.2508101604377139,0.06574502,,,176.6348267905141,2.9294058463789012,0
87.30323958731967,33.35248745310036,0.6157219579130504,0.066992044,-1.4395927420880272,0.04269411,0.9961643,16.236826,0.3289016992801772,0.053630054,,,176.6163012324379,2.941917204200876,0
87.3228798527799,33.36237681121155,0.7419676660581968,0.09036264,-1.5386651191173653,0.057642847,1.2194767,17.051655,0.29706988374087884,0.08147562,,,176.61622119653026,2.961071993018786,0
87.24351210879611,33.3090107462652,0.8580866390026998,0.115079224,-1.7460778807995623,0.07124855,1.3859978,17.552105,0.28165892793838787,0.10408151,,,176.62803332833394,2.8767769579666003,0
87.21665973578455,33.32711925846488,0.6410541161792961,0.029618016,-1.3694924558416806,0.018596496,3.125369,12.312772,0.3218533773943979,0.027019063,48.516834,0.26489636,176.60093959990792,2.866817604037191,0
87.2360139899532,33.342996587625,0.5828998774313952,0.07926301,-1.652484690715435,0.050107606,1.0143013,16.92644,0.3052762068099775,0.07123421,,,176.5956095052982,2.888845261688645,0
87.22279845172855,33.34599642691203,1.092173110756022,0.21325107,-1.611302573097643,0.12763129,1.6438599,18.614838,0.4428099359749097,0.20047732,,,176.58735703860435,2.880911153672762,0
87.2717064144903,33.35133023314656,0.4738927580697031,0.12285358,-1.6116862399997944,0.08586401,1.1866932,17.545914,0.24071186243516854,0.115122125,,,176.6037682263108,2.9187123117081875,0
87.27086088037538,33.370198435969755,0.5690600449317093,0.06332797,-2.5168902514334404,0.04091304,0.8749933,16.256683,0.3010749519246968,0.048994076,,,176.58718845395876,2.9277861144482404,0
87.29181051158135,33.38566274328918,0.9929322074053606,0.057671882,-2.3605098507597013,0.038086105,0.7265377,16.172827,0.23971803404675096,0.056204766,,,176.58288135298108,2.950735827635991,0
87.2602398378366,33.36355612440028,0.6854348962754591,0.058789633,-1.2089053766709354,0.03837038,0.8149128,16.244257,0.26935757714153546,0.04772958,,,176.58834021304907,2.916764317325183,0
87.28316547167385,33.4023346197809,0.3289746707062469,0.0730343,-1.0890222743169393,0.047267407,0.8097172,16.818766,0.24456710735364326,0.06435048,,,176.56484341857706,2.953090351646708,0
87.28134154462,33.39569552854497,0.7354715365713816,0.12228324,-2.517647164695523,0.07938701,1.600359,17.755234,0.41040979349976,0.10969898,,,176.56976815269294,2.948377871692228,0
