ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
46.531529142352454,44.118827467450416,0.13262633184230277,0.0446999,-2.3425132162722755,0.041973393,0.8998928,15.581901,0.5037476674732091,0.0379177,,,146.9795800928215,-12.374035975399805,0
46.5018129543991,44.144623846211395,1.7899943454389744,0.20974807,-1.759845179818217,0.17937087,1.607172,18.56554,0.4113233971403512,0.19309741,,,146.94739731108132,-12.3625404869068,0
46.50022031489598,44.168614704484185,-0.22069635032226287,0.06659018,-1.8233708212722641,0.055869956,1.0469551,16.588882,0.39502303543870987,0.06164268,,,146.93399157837595,-12.342406495680239,0
46.4793690065859,44.168764294429096,1.5386392864259264,0.14799674,-1.4412619979631847,0.12626828,1.3327522,17.986029,0.4467633147407588,0.1385284,,,146.92069566490176,-12.349823971370034,0
46.46976921851014,44.19106908708899,0.30753454607475283,0.039936244,-0.2771129332990747,0.032857295,0.98315144,15.430248,0.34811471859096604,0.03625787,,,146.90309443450502,-12.334036276845893,0
46.61225644519793,44.14532516190002,-0.4520410560099364,0.16538577,-0.7494673519787803,0.14243497,1.2946491,18.150217,0.5579355719828355,0.14945908,,,147.0170350984184,-12.321877012872854,0
46.6941704335334,44.15564094146168,1.1528502027080911,0.1735692,-1.1323297208157888,0.13593443,1.6324368,18.017992,0.4379836008974542,0.13538662,,,147.06354914595207,-12.283205216881074,0
46.64212268814921,44.143975256557546,-0.5581473274138403,0.073815756,-1.3429132547303433,0.066779375,1.0969791,16.757671,0.41918723272801994,0.06753708,,,147.03665133232565,-12.312189567603294,0
46.80147734091873,44.21622114390905,0.46202512939563545,0.06383377,-1.1558877546578796,0.057849683,0.9855833,16.525702,0.4523686078100346,0.06184063,,,147.09990396549634,-12.19194385805819,0
46.80221551147391,44.20851539163935,0.34502531326935854,0.029317273,-1.923952787167116,0.026861213,0.70063114,14.8798895,0.5057381178395329,0.028236542,,,147.10437818682507,-12.198310426397923,0
46.80891483591181,44.234340470179376,0.23479037761662983,0.049276695,-1.0470887314172481,0.044419378,0.81392,15.983829,0.39999278399082555,0.047852598,,,147.09517458486712,-12.17363142870506,0
46.79980926422399,44.23347695195136,0.942179233110823,0.11344004,-2.2852765293140287,0.09444651,1.2593269,17.347248,0.45007195822173873,0.099475764,,,147.0898763632727,-12.177691893683479,0
46.679008741228444,44.180213697184975,1.0936014701056573,0.044121187,-2.390290256703059,0.042684935,0.8630371,15.83905,0.35874663713076377,0.04013666,,,147.0412051156515,-12.267539683692874,0
46.686389288977395,44.20052891669096,1.4538713530256604,0.05591477,-2.4665550453984864,0.050624564,1.005846,16.222845,0.6037700247238615,0.05131614,,,147.03533403164258,-12.247345673513163,0
46.66994840429564,44.20609672565538,-0.22206517315573587,0.031243162,-1.6545483033917177,0.028773632,0.8216648,15.094022,0.42366560953651045,0.0292736,,,147.02204973412867,-12.248520129443055,0
46.68487851534978,44.21813615801982,1.2768685469092578,0.257173,-2.9477160761743155,0.22492567,1.7644119,18.787655,0.5008651379783468,0.23465519,,,147.0252451116963,-12.232717742437229,0
46.68369379985877,44.21707369951579,-0.3077810755674485,0.023724588,-1.6072265777588925,0.021671584,0.7421932,14.20947,0.533689791593664,0.021905936,,,147.02504731134968,-12.234063992338672,0
46.687286710762905,44.20844699770302,-0.136217903639205,0.039721325,-1.601087678863355,0.037557203,0.9087868,15.335647,0.288162738678535,0.037245892,,,147.0317937013431,-12.240194475245659,0
46.73303271935297,44.22303049073314,1.086376090609294,0.07959422,-2.650320766072861,0.072951205,1.2024021,16.897224,0.5115729070693847,0.0777554,,,147.05313592652504,-12.210995109519438,0
46.72438924822339,44.234320499805705,-0.5361952130879479,0.07169073,-0.5250563797532536,0.06408271,1.0311794,16.752047,0.3435358555580329,0.06905896,,,147.0418137851354,-12.20440984282973,0
46.54984305079762,44.128488098735765,0.432834993460613,0.094445325,-1.4032084298163663,0.085773714,0.9385452,17.232878,0.34951808221550756,0.08118804,,,146.98619698299177,-12.359056605521578,0
46.60201931482018,44.152668161554224,0.3356213862933617,0.105407335,-1.7052279516040616,0.091446206,1.1365643,17.42608,0.358516451276225,0.093616515,,,147.00674665397295,-12.31926111778442,0
46.578048441843414,44.153909772473135,0.6563545850663628,0.1517729,-1.117649945885772,0.13333845,1.1820412,18.059637,0.32547392960993304,0.13584104,,,146.9909180572255,-12.326890070363053,0
46.62468036609932,44.1979097065273,1.2349156342557488,0.03639435,-1.2176555938897442,0.034919687,0.92456913,15.517796,0.5514570911756116,0.03377975,,,146.99765848241486,-12.272016008040028,0
46.60570297745249,44.2024092378147,0.3024345571108958,0.104487054,-0.9222007583740727,0.11780863,1.2514362,17.308853,0.5608526570549601,0.09426558,,,146.9833194919438,-12.275020662564234,0
46.57513575815881,44.20112101494652,-0.38356355781970597,0.17831577,-0.7911519939772033,0.15115951,1.4931068,18.38734,0.5103334415028864,0.1618362,,,146.96463977605177,-12.287215256901025,0
46.59325351194652,44.22065878581203,-0.5784109807612415,0.12139923,-0.38739642969312527,0.111262225,0.88157845,17.739693,0.34021748478806074,0.116280995,,,146.96599437355252,-12.263792632956658,0
46.4992353171224,44.18707966990688,0.8860180468569945,0.029213808,-1.725885878500653,0.024320094,1.4971752,14.847542,0.22762714638193715,0.026380435,-89.73716,4.110326,146.92382817690856,-12.326822113200327,0
46.53175909614809,44.223824351158186,-1.3367896593724378,0.13668771,-0.3874087918735279,0.12450063,1.0425282,18.036198,0.32235832442127876,0.14162657,,,146.92544069859022,-12.283333556297817,0
46.52284059718775,44.228168216195286,1.084989604700403,0.09894413,-0.6109982897161246,0.089000486,1.0698338,17.331913,0.28394238784702386,0.09631131,,,146.91755030700872,-12.28281124520852,0
46.57554022356542,44.21964374129733,-0.16877679990988242,0.02273086,-0.16805008525267523,0.019703278,1.4695024,13.767879,0.5433325749823128,0.020950379,-38.827904,2.09533,146.95531187088298,-12.271087605707823,0
46.59382318344757,44.242373207397286,-0.5851236901441443,0.2126709,-0.4012826202209604,0.18581358,1.3879871,18.731546,0.5969447347673377,0.20402682,,,146.9551161644983,-12.24485382681417,0
46.596021338594646,44.25956071453701,-0.5467263690074411,0.13017307,-1.821220214588147,0.114747554,0.93209076,17.910875,0.33451346632600637,0.124092884,,,146.94761129599962,-12.229230229194792,0
46.55573188994318,44.280070342616135,0.31644566157298537,0.07648919,-1.162091010398536,0.064162165,0.88552475,16.645054,0.3082843722780268,0.072998434,,,146.91153297656135,-12.22611685422415,0
46.54886528824624,44.275497992204116,0.9064444277022781,0.04459527,-2.262326292542892,0.03667315,1.0125647,15.673647,0.42277938726854014,0.04059862,,,146.9095551427204,-12.23254643133592,0
46.68458432774798,44.22941878745981,0.5882029647495901,0.08051128,-1.6150987386734732,0.07431837,1.1401997,16.90971,0.25295948644872607,0.07307134,,,147.01920697310317,-12.223099083658921,0
