0.0152 0.01508 6.60000 0.3095147610 1.9715851545    0.309 -1.027  3.4893  3.864    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.336 8.528 10.240 7.340
0.0152 0.01508 6.60000 0.3461122513 2.0369992256    0.346 -0.956  3.4986  3.880    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.160 8.287 9.921 7.117
0.0152 0.01508 6.60000 0.3500000238 2.0434176922    0.350 -0.949  3.4995  3.881    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.143 8.263 9.890 7.095
0.0152 0.01508 6.60000 0.3811266720 2.0916717052    0.381 -0.896  3.5069  3.895    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.010 8.080 9.648 6.926
0.0152 0.01508 6.60000 0.4000000358 2.1185026169    0.400 -0.864  3.5114  3.902    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.931 7.971 9.504 6.826
0.0152 0.01508 6.60000 0.4374741316 2.1671993732    0.437 -0.804  3.5205  3.917    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.780 7.758 9.218 6.634
0.0152 0.01508 6.60000 0.4500000477 2.1822810173    0.450 -0.785  3.5234  3.922    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.732 7.691 9.128 6.573
0.0152 0.01508 6.60000 0.4835406840 2.2201144695    0.483 -0.736  3.5313  3.935    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.609 7.515 8.889 6.416
0.0152 0.01508 6.60000 0.5000000000 2.2374541759    0.500 -0.712  3.5350  3.941    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.550 7.431 8.778 6.342
0.0152 0.01508 6.60000 0.5088800192 2.2464249134    0.509 -0.699  3.5373  3.945    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.518 7.384 8.713 6.301
0.0152 0.01508 6.60000 0.5305807590 2.2669012547    0.530 -0.669  3.5424  3.953    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.443 7.275 8.564 6.205
0.0152 0.01508 6.60000 0.5500000119 2.2836582661    0.550 -0.645  3.5462  3.960    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.383 7.190 8.451 6.130
0.0152 0.01508 6.60000 0.5561981797 2.2887244225    0.556 -0.637  3.5478  3.963    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.362 7.158 8.407 6.102
0.0152 0.01508 6.60000 0.5822691917 2.3086819649    0.582 -0.600  3.5543  3.972    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.31e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.271 7.025 8.226 5.987
0.0152 0.01508 6.60000 0.6000000238 2.3211214542    0.600 -0.579  3.5580  3.979    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.217 6.946 8.120 5.919
0.0152 0.01508 6.60000 0.6224079728 2.3356823921    0.622 -0.549  3.5635  3.987    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.143 6.836 7.969 5.825
0.0152 0.01508 6.60000 0.6499999762 2.3520355225    0.650 -0.516  3.5696  3.997    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.060 6.712 7.801 5.718
0.0152 0.01508 6.60000 0.6729136705 2.3644502163    0.673 -0.486  3.5751  4.004    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.985 6.600 7.651 5.624
0.0152 0.01508 6.60000 0.7000000477 2.3779268265    0.700 -0.453  3.5811  4.013    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.903 6.478 7.486 5.520
0.0152 0.01508 6.60000 0.7500000000 2.3998889923    0.750 -0.323  3.6222  4.077    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.4e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.577 5.892 6.665 5.058
0.0152 0.01508 6.60000 0.7780441046 2.4107961655    0.778 -0.297  3.6255  4.080    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.513 5.810 6.566 4.984
