source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
673241243249810048,114.63340560256192,21.39973589417085,-1.231976268279598,0.14327656,-2.001790111112683,0.11738134,1.2563953,17.915829,0.3954157913475501,0.124310575,,,198.29169976830082,19.60041373038695,0
673241311969289088,114.6559857225471,21.40132314336605,-1.2081817466598253,0.078424186,-2.135009818464281,0.06393749,0.8594227,16.99378,0.3200986999608478,0.06899687,,,198.298628277823,19.620461188652023,0
673241655566707968,114.72555899550179,21.431310633610256,-1.2381698466542073,0.09980214,-2.0832508666608627,0.085784316,0.9490795,17.272697,0.3366813038452241,0.08630893,,,198.29531032653782,19.691767270162927,0
673241797301815680,114.67162154227945,21.432996180645983,-1.2078172934352636,0.05258362,-1.9821668411298714,0.0456461,0.6899166,15.977357,0.3551250905820404,0.04424707,,,198.27339882062176,19.64596405762807,0
673243201754958848,114.76322016377792,21.450626997968275,-1.3130627687565848,0.061597582,-1.9353057272391327,0.05121037,0.77994347,16.50419,0.35627665132019515,0.056110006,,,198.2904659486922,19.731531119779362,0
673243377849187328,114.73325134482972,21.459284318003643,-1.216314026659378,0.060390748,-2.048103093288155,0.05718659,0.76820946,16.358425,0.4076999853834508,0.052744795,,,198.27071048365443,19.709012712787732,0
673244099403692416,114.76952826244121,21.5165733645907,-1.1334375988980194,0.08910498,-2.1222325107762403,0.07597964,0.8862324,17.202501,0.40552628562594284,0.08304253,,,198.22800283331213,19.76197970591735,0
673244133763430656,114.78368954190982,21.52750754692658,-1.2903767744458174,0.051684503,-2.027142651664411,0.044566836,0.7207298,16.14744,0.32015946647709725,0.046514183,,,198.222558425466,19.77831549159748,0
865301327345471488,114.56344699736997,21.418986551858488,-1.1501973956653706,0.043232776,-2.0206643698288804,0.034586422,0.673851,15.771234,0.40415693404704073,0.03830259,,,198.24650841288124,19.547502236026062,0
865302392497365248,114.50723191002331,21.439137473805122,-1.1778917637734043,0.057088833,-1.9349107688949756,0.04677188,0.77857304,16.393187,0.3804438786731768,0.051813968,,,198.20560752488993,19.506778756445684,0
865302117619457152,114.53642077757104,21.418433799092007,-1.2660942622388744,0.04229339,-2.0865904628804386,0.033739433,0.622015,15.510162,0.3268975141740569,0.038962636,,,198.236891576647,19.52402514293934,0
865305278715393536,114.45719395072149,21.44166296129658,-1.2402671953192972,0.040130407,-1.9669452560871328,0.032613743,0.6123266,15.490075,0.3889645083428443,0.036591478,,,198.18432225204714,19.4646719710699,0
865305583657417088,114.45125491913763,21.468878512959833,-1.2877887231880618,0.07615242,-2.041366823109408,0.059091773,0.79023933,16.678818,0.34619448804312913,0.0680688,,,198.15539835963816,19.469922334393978,0
865306412586756480,114.43201009299078,21.49162914436429,-1.3351134414405732,0.0640951,-2.037163326427242,0.05106204,0.74471855,16.338955,0.4025385207614485,0.05843455,,,198.12585505922092,19.462022025958923,0
865306751888524928,114.44031138008496,21.5241901537483,-1.2304486891405029,0.18701911,-2.0519753947899835,0.16096534,1.5005398,18.551231,0.39315873864705286,0.17321771,,,198.09703385482376,19.481554228456385,0
865318850812041216,114.3990971457208,21.55419746011103,-1.2077573862499666,0.0652461,-2.071945880463751,0.05170252,0.72982025,16.275011,0.4234096426492139,0.060720604,,,198.0521314510369,19.457515563997404,0
865409796745799680,114.70928912583501,21.732369365516405,-1.165066354661315,0.13918671,-1.9495531912371624,0.102445856,,17.519302,0.378249137009179,0.115910664,,,197.99322488320797,19.79187557828869,0
865394854553736576,114.6185565391237,21.39412915041921,-1.1762081085846408,0.15732813,-2.078068863900862,0.12609182,1.0727043,17.968407,0.33042500564304916,0.1375012,,,198.2916217734008,19.58549470540795,0
865395026352425344,114.61846703087414,21.41507296381596,-1.1875467349772657,0.027385997,-2.0391095381236517,0.021548714,0.6095934,14.401313,0.4098587405323353,0.02331154,,,198.27102842800463,19.59338371228095,0
865395125134999424,114.60244089413533,21.426901516106145,-1.260468781653017,0.12110757,-1.9103536910952488,0.098874554,1.0585957,17.792936,0.43423302788070295,0.10411915,,,198.25339431752087,19.584083976089893,0
865395125135000064,114.59809361039106,21.431455070908733,-1.1870697129631744,0.122118026,-2.1971449941553898,0.09828594,1.041502,17.818924,0.3182744777471644,0.1059923,,,198.24729088919804,19.58207296421778,0
865395159494737408,114.57475881770364,21.42523218057134,-1.1402079717692422,0.13593051,-2.0091705907095947,0.09964934,0.9849186,17.535238,0.38277143646189454,0.11412659,,,198.24463044408208,19.55961686689925,0
865395198151117824,114.5926682147021,21.43684724989099,-1.288391180779036,0.06033705,-1.9985871307150398,0.043724343,0.73070145,16.30973,0.4142547566426307,0.049388535,,,198.23995933661598,19.579452801330554,0
865395335590064000,114.60504564738058,21.455419856785554,-1.1927458090752232,0.026424851,-2.0740548827749556,0.021157661,0.58985424,14.650914,0.3950391911788169,0.022661868,,,198.22637556627245,19.597169549430784,0
865395335590065664,114.60175367386171,21.44978270193323,-1.2127143121595385,0.077509224,-2.0856070462469045,0.05918648,0.8506069,16.713072,0.4298232195021075,0.061339736,,,198.2306736303432,19.592192666080113,0
865395369949799168,114.65538222928873,21.42543142864969,-1.0982842725528448,0.07885551,-2.0040745954875625,0.06448135,0.8632622,16.999676,0.31926627775669036,0.06791715,,,198.27472817874028,19.629106655872466,0
865395438669273472,114.64306787226009,21.44872082776687,-1.2637783540883725,0.030998917,-2.014203837437257,0.024934309,0.58889866,14.935933,0.36266056437486044,0.027608378,,,198.24723221661395,19.62735579791134,0
