Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.017268,0.074,9.0,2.3268945217,2.5802252293,2.303,3.608,3.5262,0.25,8,0.542,0.387,120.46,67.15,43.63,33.65,27.61,2,-4.35E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.249,-2.731,-0.74,-3.961
0.017268,0.074,9.0,2.326914072,2.5802259445,2.302,3.617,3.525,0.235,8,0.543,0.387,123.97,68.95,44.74,34.53,28.33,2,-4.53E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.273,-2.725,-0.699,-3.961
0.017268,0.074,9.0,2.3269143105,2.5802259445,2.301,3.487,3.5392,0.422,8,0.543,0.387,85.69,49.13,32.37,24.85,20.38,3,-2.62E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.946,-2.721,-1.092,-3.88
0.017268,0.074,9.0,2.326915741,2.5802259445,2.301,3.38,3.5508,0.575,8,0.543,0.387,63.44,37.29,24.88,19.02,15.58,3,-1.66E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.681,-2.671,-1.306,-3.761
0.017268,0.074,9.0,2.326918602,2.5802261829,2.301,3.172,3.5737,0.875,8,0.544,0.387,35.15,21.69,14.83,11.25,9.2,4,-6.73E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.16,-2.472,-1.451,-3.439
0.017268,0.074,9.0,2.3269231319,2.5802261829,2.301,3.128,3.5784,0.937,8,0.544,0.387,31.07,19.37,13.31,10.08,8.24,4,-5.54E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.051,-2.416,-1.445,-3.362
0.017268,0.074,9.0,2.3269290924,2.5802264214,2.301,3.194,3.571,0.842,8,0.544,0.387,37.51,23.02,15.7,11.92,9.75,4,-7.42E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.216,-2.497,-1.449,-3.477
0.017268,0.074,9.0,2.3269371986,2.5802266598,2.301,3.333,3.5556,0.642,8,0.545,0.387,55.62,33.04,22.17,16.92,13.86,3,-1.36E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.562,-2.627,-1.35,-3.69
0.017268,0.074,9.0,2.3269472122,2.5802268982,2.3,3.471,3.5401,0.441,8,0.545,0.387,82.54,47.47,31.33,24.04,19.71,3,-2.45E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.908,-2.702,-1.098,-3.856
0.017268,0.074,9.0,2.3269593716,2.580227375,2.3,3.568,3.5291,0.3,8,0.546,0.387,109.08,61.31,40.0,30.81,25.27,2,-3.69E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.151,-2.707,-0.805,-3.923
0.017268,0.074,9.0,2.3269736767,2.5802276134,2.299,3.62,3.5231,0.224,8,0.547,0.387,126.61,70.29,45.58,35.18,28.86,2,-4.58E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.28,-2.681,-0.598,-3.927
0.017268,0.074,9.0,2.3269901276,2.5802283287,2.298,3.641,3.5203,0.191,8,0.548,0.387,134.99,74.55,48.21,37.24,30.56,2,-5.01E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.333,-2.664,-0.497,-3.923
0.017268,0.074,9.0,2.327009201,2.5802288055,2.298,3.651,3.5188,0.175,8,0.549,0.387,139.33,76.75,49.57,38.31,31.44,2,-5.22E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.358,-2.643,-0.426,-3.909
0.017268,0.074,9.0,2.3270096779,2.5802288055,2.297,3.535,3.5317,0.343,8,0.549,0.387,100.2,56.72,37.13,28.57,23.43,2,-3.21E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.068,-2.682,-0.853,-3.884
0.017268,0.074,9.0,2.3270111084,2.5802288055,2.297,3.429,3.5436,0.497,8,0.549,0.387,73.96,42.93,28.46,21.81,17.87,3,-2.05E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.802,-2.66,-1.139,-3.793
0.017268,0.074,9.0,2.3270139694,2.580229044,2.297,3.223,3.5666,0.794,8,0.549,0.387,41.16,25.07,17.03,12.95,10.6,4,-8.47E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.289,-2.512,-1.407,-3.515
0.017268,0.074,9.0,2.3270187378,2.580229044,2.297,3.179,3.5716,0.859,8,0.549,0.387,36.21,22.29,15.22,11.55,9.45,4,-6.95E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.176,-2.465,-1.424,-3.442
0.017268,0.074,9.0,2.3270251751,2.5802292824,2.296,3.243,3.5644,0.766,8,0.55,0.387,43.55,26.4,17.89,13.61,11.14,3,-9.24E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.338,-2.532,-1.396,-3.546
0.017268,0.074,9.0,2.3270337582,2.5802295208,2.296,3.377,3.5494,0.571,8,0.55,0.387,63.84,37.5,25.01,19.13,15.67,3,-1.65E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.673,-2.638,-1.245,-3.737
0.017268,0.074,9.0,2.3270442486,2.5802297592,2.295,3.511,3.5343,0.377,8,0.551,0.387,93.56,53.26,34.97,26.88,22.04,2,-2.91E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.007,-2.678,-0.921,-3.865
0.017268,0.074,9.0,2.3270571232,2.5802302361,2.295,3.605,3.5237,0.241,8,0.552,0.387,122.4,68.14,44.24,34.14,28.01,2,-4.31E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.242,-2.66,-0.599,-3.903
0.017268,0.074,9.0,2.3270721436,2.5802307129,2.294,3.654,3.5181,0.169,8,0.553,0.387,141.07,77.62,50.1,38.73,31.79,2,-5.3E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.366,-2.628,-0.387,-3.897
0.017268,0.074,9.0,2.3270897865,2.5802311897,2.293,3.675,3.5158,0.139,8,0.554,0.387,149.74,81.99,52.79,40.85,33.53,2,-5.85E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.418,-2.605,-0.282,-3.883
0.017268,0.074,9.0,2.3271098137,2.580231905,2.292,3.685,3.5147,0.124,8,0.555,0.387,153.98,84.12,54.1,41.87,34.37,2,-6.47E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.442,-2.595,-0.234,-3.877
0.017268,0.074,9.0,2.3271102905,2.580231905,2.292,3.586,3.5259,0.268,8,0.555,0.387,116.1,64.92,42.24,32.57,26.72,2,-4.01E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.195,-2.668,-0.67,-3.899
0.017268,0.074,9.0,2.327111721,2.580231905,2.292,3.478,3.5382,0.425,8,0.555,0.387,85.14,48.85,32.19,24.72,20.26,3,-2.55E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.925,-2.678,-1.024,-3.843
0.017268,0.074,9.0,2.3271145821,2.580231905,2.291,3.276,3.5613,0.72,8,0.555,0.387,47.62,28.67,19.35,14.74,12.07,3,-1.07E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.419,-2.572,-1.393,-3.603
0.017268,0.074,9.0,2.327119112,2.5802321434,2.291,3.229,3.5667,0.788,8,0.556,0.387,41.67,25.36,17.21,13.09,10.71,3,-8.77E-9,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.303,-2.529,-1.424,-3.53
0.017268,0.074,9.0,2.3271255493,2.5802323818,2.291,3.292,3.5596,0.696,8,0.556,0.387,49.88,29.91,20.15,15.36,12.58,3,-1.15E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.46,-2.588,-1.382,-3.628
0.017268,0.074,9.0,2.3271336555,2.5802326202,2.29,3.421,3.5448,0.508,8,0.557,0.387,72.2,41.99,27.86,21.35,17.49,3,-2.0E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.782,-2.663,-1.169,-3.788
0.017268,0.074,9.0,2.327144146,2.5802328587,2.289,3.549,3.5302,0.322,8,0.557,0.387,104.34,58.86,38.47,29.62,24.29,2,-3.44E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.102,-2.683,-0.813,-3.894
0.017268,0.074,9.0,2.3271565437,2.5802330971,2.289,3.638,3.5199,0.191,8,0.558,0.387,134.95,74.53,48.19,37.24,30.56,2,-4.99E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.325,-2.643,-0.462,-3.904
0.017268,0.074,9.0,2.3271713257,2.5802335739,2.288,3.685,3.5145,0.123,8,0.559,0.387,154.33,84.29,54.21,41.96,34.44,2,-6.51E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.442,-2.589,-0.223,-3.872
0.017268,0.074,9.0,2.3271884918,2.5802340508,2.287,3.704,3.5124,0.095,8,0.56,0.387,162.98,88.61,56.86,44.04,36.16,2,-7.93E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.489,-2.568,-0.126,-3.86
0.017268,0.074,9.0,2.3272080421,2.580234766,2.285,3.712,3.5115,0.083,8,0.562,0.387,166.88,90.56,58.05,44.98,36.93,2,-8.65E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.51,-2.56,-0.088,-3.856
0.017268,0.074,9.0,2.3272082806,2.580234766,2.285,3.63,3.5209,0.202,8,0.562,0.387,131.99,73.03,47.27,36.51,29.96,2,-4.87E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.306,-2.652,-0.502,-3.908
0.017268,0.074,9.0,2.3272097111,2.580234766,2.285,3.521,3.5337,0.362,8,0.562,0.387,96.22,54.65,35.83,27.56,22.6,2,-3.08E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.033,-2.689,-0.913,-3.88
0.017268,0.074,9.0,2.3272123337,2.580234766,2.284,3.322,3.5569,0.654,8,0.562,0.387,54.15,32.25,21.66,16.53,13.54,3,-1.33E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.536,-2.621,-1.367,-3.677
0.017268,0.074,9.0,2.3272166252,2.5802350044,2.284,3.274,3.5625,0.724,8,0.562,0.387,47.16,28.42,19.19,14.62,11.97,3,-1.08E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.416,-2.584,-1.421,-3.609
0.017268,0.074,9.0,2.3272223473,2.5802352428,2.284,3.336,3.5553,0.634,8,0.563,0.387,56.3,33.43,22.41,17.11,14.02,3,-1.41E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.569,-2.63,-1.347,-3.694
0.017268,0.074,9.0,2.3272299767,2.5802354813,2.283,3.46,3.5407,0.452,8,0.563,0.387,80.67,46.49,30.71,23.56,19.31,3,-2.39E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.879,-2.685,-1.095,-3.835
0.017268,0.074,9.0,2.327239275,2.5802357197,2.282,3.583,3.5263,0.271,8,0.564,0.387,115.25,64.49,41.97,32.36,26.55,2,-4.0E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.187,-2.67,-0.684,-3.899
0.017268,0.074,9.0,2.3272507191,2.5802359581,2.281,3.668,3.5161,0.144,8,0.565,0.387,147.89,81.06,52.21,40.4,33.16,2,-5.72E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.401,-2.599,-0.287,-3.875
0.017268,0.074,9.0,2.3272643089,2.5802364349,2.28,3.713,3.5107,0.078,8,0.566,0.387,168.59,91.4,58.56,45.39,37.26,2,-8.85E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.513,-2.538,-0.039,-3.838
0.017268,0.074,9.0,2.3272800446,2.5802369118,2.279,3.732,3.5084,0.05,8,0.567,0.387,178.06,96.1,61.43,47.65,39.12,2,-1.07E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.559,-2.516,0.05,-3.823
0.017268,0.074,9.0,2.3272979259,2.5802373886,2.277,3.74,3.5073,0.037,8,0.568,0.387,182.66,98.37,62.81,48.74,40.02,2,-1.17E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.58,-2.504,0.092,-3.814
0.017268,0.074,9.0,2.3272981644,2.5802373886,2.276,3.674,3.5151,0.133,8,0.568,0.387,151.05,82.64,53.18,41.16,33.79,2,-5.97E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.416,-2.58,-0.233,-3.862
0.017268,0.074,9.0,2.3272995949,2.5802373886,2.276,3.564,3.5282,0.296,8,0.568,0.387,109.53,61.55,40.14,30.93,25.37,2,-3.73E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.14,-2.672,-0.744,-3.892
0.017268,0.074,9.0,2.3273022175,2.580237627,2.276,3.368,3.5515,0.585,8,0.568,0.387,62.0,36.53,24.39,18.65,15.28,3,-1.64E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.651,-2.651,-1.299,-3.738
0.017268,0.074,9.0,2.327306509,2.580237627,2.276,3.319,3.5573,0.657,8,0.569,0.387,53.76,32.05,21.52,16.43,13.45,3,-1.33E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.528,-2.621,-1.374,-3.674
0.017268,0.074,9.0,2.3273122311,2.5802378654,2.275,3.379,3.5502,0.568,8,0.569,0.387,64.01,37.61,25.08,19.19,15.72,3,-1.71E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.678,-2.657,-1.28,-3.751
0.017268,0.074,9.0,2.3273198605,2.5802381039,2.274,3.499,3.5358,0.391,8,0.57,0.387,90.78,51.81,34.05,26.18,21.46,2,-2.85E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.977,-2.679,-0.959,-3.857
0.017268,0.074,9.0,2.3273293972,2.5802383423,2.273,3.617,3.5216,0.216,8,0.571,0.387,128.21,71.11,46.07,35.58,29.19,2,-4.66E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.272,-2.634,-0.507,-3.887
0.017268,0.074,9.0,2.3273410797,2.5802388191,2.272,3.699,3.5116,0.094,8,0.571,0.387,163.08,88.65,56.87,44.07,36.17,2,-7.75E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.477,-2.531,-0.064,-3.826
0.017268,0.074,9.0,2.3273546696,2.5802390575,2.27,3.741,3.5063,0.03,8,0.573,0.387,185.0,99.52,63.51,49.3,40.48,2,-1.21E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.584,-2.477,0.146,-3.791
0.017268,0.074,9.0,2.3273704052,2.5802395344,2.268,3.759,3.504,0.003,8,0.574,0.387,195.09,104.49,66.53,51.68,42.44,2,-1.45E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.628,-2.45,0.239,-3.77
0.017268,0.074,9.0,2.327388525,2.5802402496,2.266,3.767,3.5029,-0.01,8,0.575,0.387,200.08,106.93,68.01,52.85,43.4,2,-1.58E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.648,-2.434,0.288,-3.758
0.017268,0.074,9.0,2.3273887634,2.5802402496,2.266,3.718,3.5089,0.063,8,0.575,0.387,173.18,93.67,59.94,46.48,38.16,2,-9.5E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.524,-2.494,0.058,-3.799
0.017268,0.074,9.0,2.3273899555,2.5802402496,2.265,3.606,3.5224,0.229,8,0.575,0.387,124.9,69.42,45.02,34.76,28.52,2,-4.5E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.245,-2.629,-0.528,-3.878
0.017268,0.074,9.0,2.3273923397,2.5802402496,2.265,3.414,3.5458,0.514,8,0.575,0.387,71.12,41.43,27.5,21.07,17.27,3,-2.01E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.765,-2.663,-1.19,-3.783
0.017268,0.074,9.0,2.3273961544,2.5802404881,2.265,3.363,3.5519,0.59,8,0.576,0.387,61.31,36.16,24.15,18.47,15.13,3,-1.62E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.638,-2.645,-1.301,-3.729
0.017268,0.074,9.0,2.3274013996,2.5802404881,2.264,3.421,3.5449,0.503,8,0.576,0.387,72.7,42.28,28.04,21.49,17.61,3,-2.08E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.783,-2.665,-1.171,-3.79
0.017268,0.074,9.0,2.3274080753,2.5802407265,2.263,3.536,3.5308,0.332,8,0.577,0.387,101.88,57.6,37.67,29.01,23.79,2,-3.37E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.07,-2.666,-0.814,-3.872
0.017268,0.074,9.0,2.3274166584,2.5802409649,2.262,3.649,3.517,0.164,8,0.577,0.387,141.89,78.03,50.34,38.94,31.95,2,-5.39E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.352,-2.579,-0.302,-3.852
0.017268,0.074,9.0,2.3274269104,2.5802412033,2.26,3.726,3.5074,0.047,8,0.578,0.387,178.49,96.3,61.54,47.75,39.2,2,-1.05E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.546,-2.474,0.117,-3.784
0.017268,0.074,9.0,2.3274390697,2.5802416801,2.258,3.766,3.5024,-0.013,8,0.579,0.387,201.03,107.38,68.29,53.07,43.58,2,-1.6E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.646,-2.417,0.318,-3.743
0.017268,0.074,9.0,2.3274531364,2.580242157,2.256,3.783,3.5004,-0.038,8,0.581,0.387,211.04,112.27,71.25,55.41,45.51,2,-1.89E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.686,-2.391,0.408,-3.723
0.017268,0.074,9.0,2.3274693489,2.5802426338,2.254,3.79,3.4995,-0.049,8,0.582,0.387,215.69,114.53,72.62,56.49,46.4,2,-2.04E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.704,-2.38,0.443,-3.714
0.017268,0.074,9.0,2.3274695873,2.5802426338,2.253,3.754,3.5037,0.003,8,0.582,0.387,194.58,104.21,66.36,51.55,42.33,2,-1.42E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.616,-2.429,0.267,-3.75
0.017268,0.074,9.0,2.3274707794,2.5802426338,2.253,3.642,3.5176,0.171,8,0.582,0.387,139.73,76.94,49.66,38.41,31.52,2,-5.31E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.335,-2.582,-0.326,-3.852
0.017268,0.074,9.0,2.3274731636,2.5802426338,2.252,3.453,3.541,0.454,8,0.582,0.387,80.04,46.18,30.5,23.41,19.19,3,-2.42E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.863,-2.674,-1.091,-3.822
0.017268,0.074,9.0,2.3274769783,2.5802428722,2.252,3.401,3.5475,0.531,8,0.583,0.387,68.67,40.13,26.67,20.44,16.74,3,-1.95E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.733,-2.663,-1.228,-3.773
0.017268,0.074,9.0,2.3274822235,2.5802428722,2.251,3.458,3.5404,0.446,8,0.583,0.387,81.24,46.81,30.9,23.73,19.44,3,-2.48E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-3.875,-2.675,-1.077,-3.826
0.017268,0.074,9.0,2.3274888992,2.5802431107,2.249,3.569,3.5266,0.28,8,0.584,0.387,112.73,63.2,41.16,31.74,26.03,2,-3.94E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.152,-2.645,-0.67,-3.872
0.017268,0.074,9.0,2.3274972439,2.5802433491,2.248,3.677,3.5132,0.118,8,0.584,0.387,155.21,84.72,54.44,42.17,34.61,2,-6.41E-8,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.422,-2.526,-0.114,-3.815
0.017268,0.074,9.0,2.3275074959,2.5802438259,2.246,3.751,3.5038,0.006,8,0.585,0.387,193.55,103.7,66.04,51.31,42.13,2,-1.39E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.608,-2.423,0.27,-3.744
0.017268,0.074,9.0,2.3275196552,2.5802440643,2.243,3.789,3.499,-0.052,8,0.586,0.387,216.92,115.11,72.96,56.78,46.63,2,-2.06E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.703,-2.365,0.467,-3.7
0.017268,0.074,9.0,2.3275337219,2.5802445412,2.241,3.804,3.497,-0.076,8,0.588,0.387,227.31,120.14,76.0,59.18,48.61,2,-2.43E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.741,-2.345,0.531,-3.684
0.017268,0.074,9.0,2.327549696,2.580245018,2.238,3.811,3.496,-0.087,8,0.589,0.387,232.2,122.5,77.42,60.31,49.54,2,-2.62E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.758,-2.335,0.561,-3.676
0.017268,0.074,9.0,2.3275499344,2.580245018,2.237,3.79,3.4986,-0.056,8,0.589,0.387,218.37,115.8,73.37,57.11,46.91,2,-2.11E-7,0.0,0.6714,0.3112,0.002031,0.002702,0.006994,-1.0,0.01741,-4.705,-2.358,0.482,-3.694
0.017268,0.074,9.0,2.3275511265,2.580245018,2.237,3.677,3.5129,0.114,8,0.589,0.387,156.18,85.19,54.73,42.41,34.8,2,-6.55E-8,0.0,0.6714,0.3112,0.002032,0.002702,0.006994,-1.0,0.01741,-4.423,-2.517,-0.095,-3.808
0.017268,0.074,9.0,2.3275532722,2.580245018,2.236,3.492,3.5363,0.393,8,0.589,0.387,90.04,51.44,33.81,26.0,21.31,2,-2.91E-8,0.0,0.6714,0.3112,0.002032,0.002702,0.006994,-1.0,0.01742,-3.959,-2.671,-0.964,-3.847
0.017268,0.074,9.0,2.3275566101,2.5802452564,2.235,3.438,3.543,0.473,8,0.59,0.388,76.85,44.5,29.44,22.59,18.51,3,-2.33E-8,0.0,0.6714,0.3112,0.002033,0.002702,0.006994,-1.0,0.01742,-3.826,-2.673,-1.135,-3.81
0.017268,0.074,9.0,2.3275611401,2.5802452564,2.234,3.494,3.5359,0.389,8,0.59,0.388,90.69,51.79,34.02,26.17,21.45,2,-2.94E-8,0.0,0.6714,0.3112,0.002034,0.002702,0.006994,-1.0,0.01742,-3.965,-2.67,-0.954,-3.847
0.017268,0.074,9.0,2.3275673389,2.5802454948,2.233,3.601,3.5224,0.228,8,0.591,0.388,124.63,69.29,44.93,34.71,28.47,2,-4.59E-8,0.0,0.6714,0.3112,0.002035,0.002702,0.006994,-1.0,0.01742,-4.231,-2.615,-0.513,-3.864
0.017268,0.074,9.0,2.3275749683,2.5802457333,2.231,3.704,3.5092,0.071,8,0.591,0.388,169.67,91.9,58.84,45.64,37.47,2,-8.7E-8,0.0,0.6714,0.3112,0.002036,0.002702,0.006994,-1.0,0.01742,-4.49,-2.47,0.072,-3.774
0.017268,0.074,9.0,2.3275840282,2.5802459717,2.229,3.775,3.5001,-0.036,8,0.592,0.388,209.79,111.62,70.83,55.11,45.26,2,-1.82E-7,0.0,0.6714,0.3112,0.002036,0.002702,0.006994,-1.0,0.01742,-4.666,-2.362,0.444,-3.695
0.017268,0.074,9.0,2.3275949955,2.5802464485,2.226,3.811,3.4953,-0.092,8,0.593,0.388,234.13,123.41,77.96,60.75,49.9,2,-2.66E-7,0.0,0.6714,0.3112,0.002036,0.002702,0.006994,-1.0,0.01742,-4.757,-2.315,0.596,-3.657
0.017268,0.074,9.0,2.3276076317,2.5802466869,2.223,3.825,3.4933,-0.115,8,0.594,0.388,245.06,128.66,81.13,63.26,51.97,2,-3.11E-7,0.0,0.6714,0.3112,0.002034,0.002702,0.006994,-1.0,0.01742,-4.793,-2.292,0.663,-3.638
0.017268,0.074,9.0,2.3276219368,2.5802471638,2.219,3.832,3.4923,-0.126,8,0.596,0.387,250.41,131.22,82.66,64.48,52.97,2,-3.34E-7,0.0,0.6714,0.3112,0.002031,0.002703,0.006993,-1.0,0.01741,-4.809,-2.278,0.699,-3.626
0.017268,0.074,9.0,2.3276221752,2.5802471638,2.219,3.823,3.4933,-0.114,8,0.596,0.391,244.5,128.38,80.95,63.12,51.86,2,-3.07E-7,0.0,0.6713,0.3112,0.002051,0.002702,0.006994,-1.0,0.01744,-4.789,-2.287,0.668,-3.633
0.017268,0.074,9.0,2.3276233673,2.5802471638,2.218,3.71,3.5078,0.057,8,0.596,0.391,174.27,94.17,60.21,46.74,38.37,2,-9.48E-8,0.0,0.6713,0.3112,0.002052,0.002702,0.006994,-1.0,0.01744,-4.505,-2.445,0.134,-3.754
0.017268,0.074,9.0,2.3276252747,2.5802471638,2.218,3.528,3.5312,0.333,8,0.596,0.391,101.06,57.19,37.4,28.82,23.63,2,-3.47E-8,0.0,0.6713,0.3112,0.002053,0.002702,0.006994,-1.0,0.01744,-4.05,-2.654,-0.813,-3.858
0.017268,0.074,9.0,2.3276286125,2.5802474022,2.217,3.473,3.5383,0.416,8,0.596,0.392,85.84,49.25,32.42,24.93,20.43,3,-2.76E-8,0.0,0.6713,0.3112,0.002054,0.002702,0.006994,-1.0,0.01744,-3.913,-2.667,-1.013,-3.832
0.017268,0.074,9.0,2.3276331425,2.5802474022,2.215,3.528,3.5312,0.333,8,0.597,0.392,101.07,57.2,37.4,28.82,23.63,2,-3.48E-8,0.0,0.6713,0.3112,0.002056,0.002702,0.006994,-1.0,0.01744,-4.049,-2.654,-0.812,-3.858
0.017268,0.074,9.0,2.3276388645,2.5802476406,2.213,3.631,3.5179,0.176,8,0.597,0.392,137.67,75.89,49.0,37.91,31.11,2,-5.33E-8,0.0,0.6713,0.3112,0.002058,0.002702,0.006994,-1.0,0.01744,-4.306,-2.563,-0.316,-3.832
0.017268,0.074,9.0,2.3276462555,2.580247879,2.211,3.73,3.5051,0.025,8,0.598,0.393,185.47,99.68,63.57,49.39,40.55,2,-1.17E-7,0.0,0.6713,0.3113,0.002059,0.002702,0.006994,-1.0,0.01744,-4.554,-2.41,0.246,-3.727
