ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
198.79363559675343,-66.02966522092798,-6.332897889952861,0.0679425,-1.2663149898440915,0.08250992,1.1852322,17.445477,0.2810428332276444,0.080154136,,,305.34307768394586,-3.2691018542722037,0
198.79881333681155,-66.02933182748727,-6.360144348603169,0.034585968,-1.4529896824211272,0.04268148,1.0078373,16.067183,0.341432748559341,0.03893512,,,305.34520646811563,-3.2689638314235596,0
198.68772376044723,-66.01705794747711,-6.289850754580641,0.084032945,-0.6738913972692058,0.11321669,1.258915,17.8412,0.23862154705699387,0.092940904,,,305.3013027666301,-3.2526160613655413,0
198.76794407571867,-66.00315890335281,-6.380880124955351,0.07727792,-0.8335953770738402,0.09726948,1.3456249,17.78285,0.3759871014605296,0.082937695,,,305.3351036766485,-3.2417475035880465,0
198.744778887593,-66.02238336779848,-6.353587003344957,0.023972927,-1.407672095220368,0.028240548,2.0646439,15.427805,0.15572416400669703,0.02609825,,,305.3239472472706,-3.2600286972609656,0
198.7432769676103,-65.9980995807822,-6.190065902280954,0.10482922,-1.0425589566456952,0.13818662,1.2992973,18.295862,0.3398390360656926,0.11244651,,,305.32556110274805,-3.2357907306658,0
198.7554128552536,-65.99218509213866,-6.454614201610415,0.016511139,-0.6876397202106516,0.022728005,1.8924122,14.717338,0.220544929368489,0.018907903,-47.622246,2.6915941,305.3310271711976,-3.230352645681798,0
198.8557366620668,-66.00208074554803,-6.705020276491927,0.049652603,-1.2146252308213468,0.06498411,1.1687584,16.99083,0.17901443173536977,0.054584935,,,305.37081243139966,-3.2439745539691454,0
198.82285950719262,-66.00208397062464,-6.411929999283368,0.07465766,-0.7449572284282987,0.0985626,1.3548679,17.493965,0.28664438716386664,0.08722462,,,305.35747730273135,-3.242736029663925,0
198.84291739566297,-65.99454389769755,-6.29007517261793,0.074687324,-1.3734379667785745,0.094818786,1.3015728,17.699858,0.2556243038947933,0.08268114,,,305.366314524953,-3.2359853354796444,0
198.95027354401805,-65.97880714523576,-6.317867177320293,0.057542276,-0.7829957207661791,0.07996705,1.1025867,17.417253,0.24140662751527805,0.06826027,,,305.41135749165335,-3.22441375421507,0
198.9008107609495,-65.97956102844532,-6.595250166945328,0.14211482,-0.9294390223653484,0.10635194,,17.337194,0.24381381685904585,0.09054646,,,305.39120938116275,-3.2232676200425017,0
198.85895831475955,-65.97989333508545,-6.3131936342059,0.077512205,-0.6234816809949485,0.10582407,1.2259026,17.863092,0.23610364218923632,0.08660594,,,305.3741895675018,-3.222005696994781,0
198.84668403247647,-65.96663133753184,-6.342538788033627,0.14535536,-0.93372668517593,0.17974456,1.4268913,18.753077,0.33483117771798,0.1492236,,,305.37044205956244,-3.2083361224159472,0
198.82890281316406,-65.96623739451623,-6.2623871917988545,0.025614548,-1.2078872223432167,0.032261696,1.0737076,15.532493,0.3326753161853113,0.029449563,,,305.36325686321214,-3.207271556588623,0
198.90816453764566,-65.94984614804791,-6.224371432233165,0.08640518,-0.5821662867860178,0.1088339,1.9860191,17.999994,0.23724722694188788,0.09623581,,,305.39698978581174,-3.1939651138745764,0
198.6925824830736,-65.98569420702628,-6.221637864270161,0.046982177,-0.6966932124844204,0.067885295,1.3457718,16.888802,0.25105304705114,0.0529481,,,305.30611866392246,-3.221560138796286,0
198.78701421895764,-65.97031552734016,-6.755089710920329,0.040029544,-1.4711453134816281,0.059555832,1.0817299,16.662905,0.2754434020433902,0.045258652,,,305.34586700657405,-3.209756393260173,0
198.7552476449474,-65.96660508599702,-6.355620148287804,0.079797275,-1.1884824715599036,0.10598941,1.8458385,17.855936,0.23410781988747179,0.08948062,,,305.33330601178193,-3.204873939218941,0
198.7006047973672,-65.97567333983886,-6.321101346187318,0.06403413,-0.5702432175949734,0.09299384,1.2226105,17.413162,0.3114495642307034,0.06874103,,,305.31028566737695,-3.2118765634914586,0
198.7501331633381,-65.94968254365945,-6.396918160314726,0.07392448,-0.8333564375059307,0.09565311,,17.517412,0.25341923254306364,0.08367445,,,305.33277905541735,-3.1878317193801657,0
198.82147419376355,-65.95858885194977,-6.761935624389685,0.023338113,-1.130826677324202,0.03026896,0.6675005,15.550214,0.3003300855114735,0.026729008,,,305.3609489200128,-3.199375572484815,0
198.79936054920242,-65.97289464923463,-6.520609775122779,0.114113696,-0.8467579324454427,0.14954078,1.4979553,18.436953,0.37602914756000194,0.123154685,,,305.3506427441874,-3.2127878046741074,0
198.8710022806872,-65.92060909149039,-6.668781217232117,0.04518984,-1.4756112827346985,0.058132224,1.1645889,16.737799,0.32611157224835885,0.050046265,,,305.38462142061627,-3.163437560044402,0
198.8629713474924,-65.92672329620218,-6.775831746771427,0.07916428,-0.992201867828864,0.10151086,1.2952366,17.745245,0.2999984691196066,0.08548544,,,305.3807832232427,-3.1692194693046667,0
198.90156654265195,-65.9206653361206,-6.327181536611983,0.02960236,-0.657103023888505,0.039119996,1.8744936,15.967758,0.16105784474406307,0.032526787,,,305.3970506437601,-3.164660598144061,0
198.77845194779962,-65.95196738689366,-6.519977345454662,0.06664376,-0.7870069559350743,0.08838137,1.5688019,17.45421,0.3568335960018993,0.07339705,,,305.3440789001832,-3.1911652045051664,0
198.87969819497417,-65.90156677123278,-6.7046056652118615,0.055515595,-1.2187513406881807,0.07102181,1.1381149,17.218348,0.22257638632047982,0.061608754,,,305.3899420836747,-3.1448100661343346,0
