source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,labels
2893941958957117696,97.4262997703846,-31.280641774462925,-1.214635647606073,0.037023254,5.44953938037962,0.035674423,0.64085865,16.244644,0.21768823970448303,0.03376537,,,239.48689005516553,-17.985679411589523,1.0519466,468,55,56,0
2893941958957118464,97.42894060188122,-31.283699362655433,-1.1658552207854254,0.050453026,5.427781533431735,0.049350675,0.65550804,16.862556,0.23919289002937436,0.046243906,,,239.49074760007204,-17.984689187221164,0.99153453,465,53,50,0
2893941958958074752,97.4280599204636,-31.28837806416337,-1.3189327899247032,0.08815924,5.519364904676982,0.087745376,0.8715153,17.825739,0.2121989891778796,0.08237418,,,239.49504199796775,-17.987091935521693,0.96246094,440,52,51,0
2893941989018380416,97.43149443853835,-31.28252459788541,-1.2675650149949025,0.11118507,5.4616079139109965,0.10460332,0.8594303,18.113136,0.21568293166926764,0.1005951,,,239.4904317322213,-17.982228844183393,1.0820701,472,55,53,0
2893941989018387712,97.43929943102341,-31.27796494540477,-1.2445700911897217,0.09586894,5.419666719878451,0.095981896,0.78475,17.90406,0.2377144595912118,0.08736528,,,239.48851761618542,-17.974356713410202,0.96867764,425,50,51,0
2893941989018393600,97.44198194865753,-31.27374697336019,-1.164662222298151,0.044509992,5.404701816303679,0.043810174,0.63175964,16.602444,0.2828537504224392,0.041374233,,,239.48526415248458,-17.97068649839713,1.0553857,439,54,54,0
2893941993316852608,97.4310375799914,-31.278035373106185,-1.249628760696764,0.050154734,5.560590613281591,0.047857076,0.6514282,16.798882,0.22150682736454494,0.045308482,,,239.48588598016482,-17.98095957252337,1.0657125,473,57,53,0
2893941993316853248,97.4303383939088,-31.27881112824951,-1.2642484314949025,0.052940276,5.627280443327162,0.051553104,0.6688843,16.946634,0.23656071351192579,0.048483193,,,239.48641716681797,-17.98179838574678,1.032821,477,45,45,0
2893941993317392512,97.43360856627343,-31.283230932535737,-1.2921339777208685,0.092504546,5.497340940270469,0.090068504,0.8985596,17.891027,0.3277438299420148,0.08383644,,,239.49181442642325,-17.98080277922917,1.0244777,457,55,55,0
2893942023378124288,97.41604358676963,-31.279382455326765,-1.3239271201027223,0.06496511,5.422957836050458,0.061366003,0.8195152,17.215336,0.2538591926712527,0.059843604,,,239.48230498461535,-17.993386520838868,1.0765686,426,52,53,0
2893942023378755456,97.415413791606,-31.27462694993801,-1.1774066937199992,0.102646865,5.503634011903016,0.09876477,0.8543606,18.057001,0.3446687221972296,0.096415386,,,239.4774414937265,-17.99215852394955,0.97521806,420,51,50,0
2893942023380437888,97.409982758941,-31.279788947715,-1.2796894009953172,0.049795564,5.488635989308426,0.047756113,0.7738762,16.796045,0.22305679075456292,0.046091747,,,239.48072267644233,-17.998359583553185,0.9826636,450,23,23,0
2893942027673264896,97.40971174577929,-31.27702540273571,-1.3921013714271124,0.04175594,5.600311964504197,0.040609047,0.7041521,16.344791,0.15302445701922632,0.03883724,,,239.47792729341683,-17.997570478367344,1.0724701,438,51,50,0
2893942027676592896,97.42517926153917,-31.27742694358351,-1.4161570864383806,0.06619268,5.622908555998746,0.06460297,0.7530556,17.339241,0.161173154194587,0.06062041,,,239.4833753529276,-17.985402156092643,0.96933615,440,54,51,0
2893942027676593664,97.41780724822505,-31.272761065649778,-1.2741976575975213,0.048160143,5.52681179568207,0.04650865,0.65330315,16.747688,0.23397881263932566,0.04487335,,,239.47639626337084,-17.98957433152948,1.0438648,439,54,48,0
2893942027676595712,97.41317435554839,-31.27301310910148,-1.2489668517831893,0.0483123,5.529747281700738,0.04748824,0.7041073,16.765646,0.2545025084400341,0.04677997,,,239.47512898605052,-17.993354597171322,0.934729,415,54,51,0
2893942027676596224,97.41382257787195,-31.273756366706206,-1.2647566544544029,0.052065264,5.356085349432277,0.050778642,0.70225716,16.90638,0.2137115110480873,0.0503836,,,239.47606880000114,-17.993108795018824,1.0379002,426,30,30,0
2893942027676600448,97.40820625145807,-31.276867833553084,-1.2688138910650377,0.029778028,5.475184567439539,0.030101653,0.6345253,15.725701,0.22536752196157597,0.028330695,,,239.4772810187054,-17.99871180373404,1.0031267,408,53,53,0
2893942027676600704,97.41791430094202,-31.28422598322707,-1.296098214345745,0.033067975,5.5607429095895995,0.031887576,0.6519699,16.064627,0.17952818911643803,0.031137932,,,239.48766020795236,-17.99365856602496,1.0147154,473,51,53,0
2893942027676600960,97.41100838656169,-31.279780628444534,-1.2293998199607454,0.02079599,5.40672365708522,0.019801935,1.0912704,14.943165,0.22869303433843036,0.01890392,,,239.48104965100077,-17.997540014084898,1.0006121,447,53,52,0
2893942027676601088,97.40809143538459,-31.277903292594942,-1.3257979537681004,0.04833195,5.524171693290232,0.0461212,0.71473694,16.679153,0.22547689517958316,0.044191305,,,239.4782577182662,-17.999179720142745,1.035485,434,40,39,0
2893942027676602496,97.40991498943174,-31.281135694261277,-1.2826077592257619,0.04207023,5.450625172815566,0.040142763,0.67853546,16.431108,0.28024629182183314,0.038868587,,,239.48201965029878,-17.998903225138367,1.0270848,447,52,54,0
2893942027676603008,97.41151080679175,-31.28281470418222,-1.239320373362355,0.05684742,5.426203606362953,0.054861434,0.8293247,17.04934,0.19663247373371326,0.05343022,,,239.48418562361667,-17.998243251198108,1.0715847,471,52,51,0
2893942027676603136,97.40578252657387,-31.278805861780135,-1.370328156762668,0.059243184,5.503481369286567,0.057285335,0.68627167,17.19468,0.15008387388119662,0.056446906,,,239.47838736242042,-18.00134615096607,0.91601014,459,51,46,0
2893942027676605824,97.41461542903544,-31.28737246892468,-1.2225903084338603,0.03797422,5.4877187142309225,0.036507305,0.6450472,16.315098,0.15990541419520343,0.03526248,,,239.48966421633645,-17.997428895570188,1.0103592,463,54,49,0
2893942057737890048,97.42722095992333,-31.266706933201654,-1.1452071742686498,0.07753203,5.523570709742924,0.074154966,0.7535114,17.61887,0.23570573661464667,0.070184454,,,239.47354427721214,-17.9798771335211,0.9822373,464,52,50,0
2893942062032973184,97.42801398155312,-31.274220592697414,-1.2011018422429458,0.13651194,5.3966155773396345,0.13161562,0.9507389,18.561405,0.26674949512577056,0.12575164,,,239.4811617630857,-17.98197905505666,0.99223244,459,57,56,0
2893942062036322688,97.42327842700895,-31.261530451492746,-1.3701819498723444,0.024013843,5.427556416512971,0.023707796,0.5899296,15.321571,0.24440365824761623,0.022274652,,,239.46718597297235,-17.98113307025702,0.9160286,456,56,53,0
2893942062036323200,97.42451284235827,-31.26315302801984,-1.2818097299143993,0.021791643,5.443953006920107,0.020903299,0.98429585,15.117957,0.23685862755005718,0.020018704,,,239.4691785554469,-17.980740472538553,0.93220717,472,57,58,0
2893942062036869376,97.42792194604431,-31.275681334061186,-1.2391061930748601,0.030179944,5.458059548075871,0.030204488,0.63378525,15.795083,0.2641588701800117,0.028200464,,,239.48256223070507,-17.982583683405725,0.97506315,424,53,54,0
2893942092097493888,97.33376852802836,-31.339056957979043,-1.2632804812858116,0.0953765,5.37428126325901,0.094225995,0.8562813,18.038183,0.2374767653323341,0.08956586,,,239.51392500819026,-18.08055468113192,0.9739236,465,55,55,0
2893942126457253248,97.35150448310796,-31.325824963649872,-1.3355287623565442,0.07139407,5.467684669170909,0.072628416,0.8695011,17.613752,0.20283475603803586,0.069025874,,,239.5067381441915,-18.061636180345648,1.0009829,491,61,58,0
2893942130755863552,97.35103438608829,-31.314247640626707,-1.2114054893281492,0.05647096,5.5395731802947346,0.05844068,0.68945885,17.123665,0.21566032632558965,0.054508455,,,239.49523824206983,-18.057807653998804,0.96062285,448,27,27,0
2893942130755863680,97.35132628396337,-31.314889349858817,-1.2543986949758765,0.03649109,5.375227545656297,0.03798892,0.6591854,16.215975,0.1918075208728356,0.034653462,,,239.49596237078075,-18.057808257936163,1.0357921,458,57,57,0
2893942130755869440,97.3414117766437,-31.322027637688404,-1.2935819152197903,0.053997997,5.452321776531532,0.0563364,0.68852997,17.075834,0.11648066471168898,0.053517938,,,239.49972474524512,-18.0682915508037,1.0011697,450,56,52,0
2893942160816989184,97.33254068803775,-31.327034799375603,-1.1596349373152095,0.08079431,5.531018090258696,0.07888377,0.73387337,17.556158,0.33278715331212555,0.07510384,,,239.50173998339548,-18.07717003623272,1.0902814,446,51,48,0
2893942160816994816,97.32075613266629,-31.32303861478131,-1.228885054620528,0.09235848,5.475537043392633,0.09055789,0.84838104,17.978096,0.26602755775715525,0.08968235,,,239.49398049831265,-18.085100917594676,0.9759244,463,55,53,0
2893942165115610112,97.32669602809706,-31.319008263888595,-1.2175198863584769,0.032871768,5.419897359988558,0.033599377,0.6538162,16.151781,0.19961593492945554,0.031890187,,,239.4919663580693,-18.078910124204025,0.9672282,480,59,55,0
2893942199475339392,97.3388756410824,-31.30259275514401,-1.259110297456479,0.026620025,5.530863672767792,0.027657252,0.6856718,15.676397,0.20143498311754743,0.026046054,,,239.47984902573396,-18.063256121804024,0.99157137,461,55,50,0
2893942199475341056,97.3433323002109,-31.310171053412233,-1.2293768645177374,0.07444426,5.487640362347108,0.07636487,0.80493736,17.633833,0.3410651365062325,0.072916396,,,239.48873033173575,-18.06245910832878,0.9868517,456,57,57,0
2893942199475342336,97.33842562275649,-31.308596101774818,-1.2544545648598866,0.037527755,5.5558310364946335,0.03961055,0.6850195,16.211058,0.18893556788937926,0.037095618,,,239.48558610097118,-18.065793602782044,1.0636864,459,56,55,0
2893942199475344256,97.34272356420291,-31.31467312307793,-1.2215061179434656,0.088478856,5.390973836828109,0.09192541,0.79439354,17.90268,0.2330860201857108,0.0880782,,,239.49294422554263,-18.0645779348941,1.0093831,424,52,53,0
2893942233835073792,97.36295213580586,-31.307904124044953,-1.2679291428645756,0.030924223,5.446057345037222,0.032515932,0.6888046,15.945627,0.22364114285477485,0.02925427,,,239.49291012367394,-18.04601722326291,1.0037438,451,58,58,0
2893942268194802048,97.37651827320781,-31.2946859581705,-1.1266742678559531,0.07596238,5.465732069182028,0.073498994,0.78608894,17.521067,0.28827613110792083,0.06715402,,,239.48438624403903,-18.03041613583876,1.0446254,457,57,55,0
2893942268194802304,97.37732095005852,-31.29600725893532,-1.3348797208034948,0.0538175,5.57432407267334,0.05183939,0.6759262,16.958385,0.13392651340893982,0.04919946,,,239.48594289073242,-18.030257157229837,0.94774944,440,56,52,0
2893942268194803456,97.37214472019251,-31.29546778672658,-1.3056708022718972,0.019957254,5.475590524099377,0.020052725,1.0222502,15.027031,0.19423708646112536,0.018969221,,,239.48372444060303,-18.03418203892963,0.9647436,464,59,56,0
2893942268194806400,97.37045562709191,-31.299569589667005,-1.2472997811165505,0.12757047,5.379297694068857,0.12551558,0.9333401,18.495714,0.2682104168521372,0.12323851,,,239.4871921320959,-18.037016767007422,0.97099346,449,52,54,0
2893942268194806912,97.36427489145431,-31.298146529991218,-1.2469364076366154,0.0282009,5.504282194945777,0.029538793,0.6451435,15.763751,0.2630335513541101,0.027162824,,,239.48378026029675,-18.041420413632586,1.0110966,465,57,51,0
2893942298255990912,97.34076851053267,-31.300997174423618,-1.27025211667507,0.07572041,5.641004774744654,0.08149628,0.7686825,17.66565,0.2365489680623723,0.07339165,,,239.47890280661272,-18.061169873692602,0.9573213,467,55,55,0
2893942298255993856,97.35346659772694,-31.29878013995832,-1.2223127217633685,0.042622566,5.598423966472999,0.04411296,0.65195465,16.640339,0.2944097555718887,0.04166123,,,239.4808735930605,-18.05025534325723,1.0121719,453,56,56,0
2893942302554550272,97.35366493767134,-31.300329343986547,-1.2539272444081007,0.044221286,5.503660140918596,0.045624092,0.6483288,16.680882,0.24693754561753495,0.042059615,,,239.48245649097422,-18.050660000612513,0.9813201,468,56,58,0
2893942302554553856,97.35006973341086,-31.308420251860554,-1.3164529008996182,0.03592931,5.575688933774787,0.037895266,0.6783714,16.319166,0.12050422779140539,0.03517119,,,239.48921246817048,-18.05645993505094,1.0353752,473,57,54,0
2893942302554554368,97.34797226279566,-31.308838140048877,-1.2479083274447893,0.047626276,5.415384447437866,0.050368734,0.7492447,16.78301,0.31425629788562376,0.04526724,,,239.48893770223745,-18.058281414866048,1.0235983,446,57,56,0
2893942332615737856,97.36429421323,-31.29615563878552,-1.3773734204618444,0.10441492,5.50131600696791,0.1110693,1.0077572,18.193588,0.2892423869323067,0.1008354,,,239.48183573001344,-18.040681909331482,0.9749157,454,56,56,0
2893942332615746688,97.35944836258712,-31.291815887641157,-1.359196464533217,0.07636371,5.623302037681859,0.08332325,0.7877197,17.535318,0.20190556673023902,0.073993325,,,239.47600147970337,-18.04296369754124,1.0709932,447,58,59,0
2893942336911013504,97.36841087001386,-31.288132936746525,-1.2400023155810143,0.013444932,5.568194171713187,0.013406514,1.5771208,11.57353,0.2411078624245925,0.01218465,59.11182,0.3224477,239.47531862153355,-18.034490125690354,1.1484214,464,58,58,0
2893942336914280576,97.35928559522047,-31.286608715886256,-1.1974042576020754,0.047451053,5.540737472332573,0.050234724,0.7123451,16.587275,0.2294178423448776,0.043466713,,,239.47084591721273,-18.041201938700006,1.0992633,446,56,51,0
2893942336914284800,97.36014244797157,-31.296693333557265,-1.2467550221921961,0.05252785,5.63896359331944,0.0578819,0.6918392,17.038443,0.19649562072758506,0.0519342,,,239.48100745511536,-18.044182578700333,1.0092367,460,59,58,0
2893942336914285440,97.35448293034365,-31.294069576648383,-1.2579470681903597,0.0411998,5.4450775723112415,0.041310135,0.62914276,16.48762,0.22480608824106807,0.03934325,,,239.47658916059368,-18.047735549649087,0.97223794,454,58,58,0
2893942336914285568,97.35524061049223,-31.294727971125603,-1.249784204221354,0.06300208,5.535093064111047,0.06659027,0.69960976,17.33446,0.26229493670699006,0.061711915,,,239.47748164263393,-18.04737141450998,0.98918295,458,31,29,0
2893942371270837888,97.31858414195365,-31.313897370516045,-1.2322538129827993,0.13959642,5.381577112470572,0.14236592,0.89743423,18.655,0.3165312333042004,0.13767798,,,239.48431125131108,-18.083513505302854,1.0248879,470,58,55,0
2893942371274039168,97.32480121997753,-31.313588732088014,-1.1512507343416627,0.076889485,5.620154370078536,0.07768455,0.76685715,17.721779,0.19638763142623133,0.07608162,,,239.48603604725176,-18.078452030736337,1.0037382,465,59,55,0
2893942371274039296,97.31983525380501,-31.310076567447357,-1.3093950311284932,0.049123444,5.44112039874868,0.04947657,0.6726055,16.896673,0.16124874438400397,0.04740527,,,239.4809738224017,-18.081131137600323,0.9981782,458,56,56,0
2893942371274040192,97.31991944779732,-31.31356745515667,-1.3115934718021285,0.037590403,5.393654862470779,0.037682854,0.6569576,16.368876,0.1897930246364809,0.036191978,,,239.484423261672,-18.082330743417156,0.979292,465,57,55,0
2893942435694941056,97.31162438487866,-31.302141021726555,-1.37399095698765,0.072031505,5.423027602981122,0.072344884,0.7861576,17.61829,0.1581314374916959,0.07073314,,,239.4705171289601,-18.084789105171964,1.0088096,480,57,57,0
2893942435694946304,97.30335809240023,-31.299006699570185,-1.3021146290418746,0.08775723,5.619714331839275,0.086910926,0.8349056,17.957367,0.21793993172288703,0.08794468,,,239.46474871778423,-18.090233833041427,0.9820854,446,57,56,0
2893942470054709376,97.31622404494192,-31.2892782791946,-1.1685221256991754,0.112934366,5.5769412650610235,0.10720052,1.0366936,18.239311,0.24627802378083488,0.106486194,,,239.45940890794427,-18.07645899071373,1.0335474,466,51,55,0
2893942504414436480,97.34060070350228,-31.293074900376656,-1.2214736893902545,0.051991817,5.329310888506718,0.051924262,0.7019043,16.97003,0.2482236517478016,0.049783587,,,239.4710838152532,-18.058427256768315,1.0154637,466,56,54,0
2893942508712979584,97.34584435235921,-31.2916040831979,-1.2536676092760186,0.010595254,5.471291336355343,0.010958743,1.1364403,13.4604225,0.21262413279282838,0.010453368,60.460396,1.4125731,239.47135364186346,-18.053718172542915,0.9893497,472,60,59,0
2893942508712983168,97.33716808530707,-31.297410040295873,-1.2740926164366093,0.030747237,5.533726335630012,0.03124808,0.64729786,16.007938,0.26597878068646796,0.029669613,,,239.4742124171565,-18.0627341819395,1.0053712,473,59,59,0
2893942538774182144,97.34890480179955,-31.288412125983978,-1.203524346271168,0.08439037,5.6117009396967905,0.0853338,0.78364754,17.876167,0.19846867951593908,0.08191381,,,239.4692244832902,-18.050122285008054,1.0123323,478,55,57,0
2893942538774192768,97.34696393002949,-31.284851021967583,-1.277242773440613,0.0666193,5.46741132143069,0.06559423,0.73054504,17.420385,0.22270355136328346,0.063141204,,,239.46510123518527,-18.050374442429774,0.9642772,474,55,54,0
2893942538774204928,97.35262548810334,-31.27475260675212,-1.3006137610679063,0.083916135,5.4385725962939855,0.07791887,0.9018612,17.650625,0.17660979098058277,0.07576103,,,239.45705395548646,-18.042198497997923,1.0750116,430,50,46,0
2893942543072712320,97.35255315591424,-31.28483937077806,-1.3975985627135252,0.05745354,5.350024704131869,0.05815524,0.69306374,17.042019,0.18757866455284464,0.0551133,,,239.4669143157985,-18.04591982049602,1.0628599,470,56,55,0
2893942543072712576,97.35039205510552,-31.283536561910445,-1.2052031431563717,0.056155574,5.522530608579336,0.055566702,0.6762123,17.090057,0.2121647057724927,0.052534327,,,239.46493218720772,-18.047167416798327,0.9575976,449,48,44,0
2893942543072713600,97.342209677359,-31.28106825272288,-1.2543436941298758,0.02572476,5.435206894712471,0.025811823,0.7864952,15.536411,0.1405880670930273,0.024224937,,,239.45984236167445,-18.05278638968898,0.9779378,446,52,49,0
2893942577432451840,97.32867761920484,-31.27011938714241,-1.2949239213110908,0.052536994,5.429685779781242,0.04437648,0.660799,16.63183,0.11924693304519551,0.04212954,,,239.44469515262458,-18.059586695632888,1.0000235,416,54,51,0
2893942577432458880,97.3178473314542,-31.279540774738404,-1.2705522695017761,0.021466386,5.449679955077219,0.020922042,1.0800819,15.149796,0.24289435055210817,0.020707963,,,239.45039413671847,-18.07163204047559,0.9628827,435,51,54,0
2893942577432459008,97.32069334503117,-31.28187182079414,-1.2815750007199733,0.03315475,5.516524157546896,0.031948015,0.674078,16.08438,0.2205181010286588,0.03129197,,,239.45360759930998,-18.07021178801504,1.0205866,453,55,52,0
2893942607493683456,97.34411683333514,-31.273035332254373,-1.1207007496374728,0.14781414,5.487321236000961,0.13463244,1.0600777,18.59189,0.2853431767994586,0.1313144,,,239.45259308512294,-18.04835037670006,0.98544073,439,53,51,0
2893942611792184576,97.33592669469166,-31.263581964414243,-1.2307204809525414,0.05499795,5.445113991458331,0.050571762,0.6725807,16.928717,0.22052827277551137,0.050238315,,,239.44065522672432,-18.051439438930426,1.0485929,428,54,52,0
2893942641853432576,97.38724900364602,-31.288178870827604,-1.2807845470234693,0.042300597,5.468452792193877,0.041716587,0.6466522,16.32798,0.22695019204729586,0.039545693,,,239.48151498145063,-18.019508677673816,1.0964793,434,53,52,0
2893942646148646400,97.38007301970964,-31.290037036435614,-1.16319932498701,0.12148019,5.382084968859385,0.12291687,0.9577637,18.40902,0.2814500230191322,0.11580485,,,239.4809920705898,-18.025896988597868,0.94909525,460,57,53,0
2893942646148651264,97.38203564463238,-31.29497109996868,-1.3159957008046363,0.046384554,5.580276552080075,0.044031166,0.71121407,16.537376,0.23280252595673734,0.040242992,,,239.48646701519073,-18.026127302941042,1.0393859,441,56,55,0
2893942646151910528,97.38180537805155,-31.281489299055348,-1.2650035852192558,0.031137416,5.44239814472714,0.031372048,0.6434841,15.891278,0.20295889590617472,0.029279878,,,239.47318345901277,-18.021411625475935,0.9918794,439,52,53,0
2893942646151911424,97.39231409973364,-31.289857902406943,-1.2082330642028691,0.05833181,5.503132541762102,0.056189302,0.71009064,17.09874,0.2331046522029219,0.05418575,,,239.48481406144361,-18.01608643400504,0.9971945,468,52,53,0
2893942646151911808,97.38402330585488,-31.284355388303904,-1.2762965544733798,0.036237072,5.508435924957492,0.035353694,0.6890583,16.154879,0.25680666347778497,0.034795027,,,239.4767157083546,-18.020687321369603,1.0558809,440,49,47,0
2893942646151914368,97.39070931394973,-31.2914361990252,-1.2207909838963722,0.044391204,5.5943769297611015,0.044488963,0.8289051,16.573048,0.29614798783234353,0.04145589,,,239.48583615739614,-18.01793762478973,1.00167,452,54,52,0
2893942646151916672,97.38747767047944,-31.291357650897847,-1.3987471750085387,0.04516215,5.557959478735868,0.04508735,0.6125431,16.610424,0.2970536571927117,0.0434885,,,239.48470385968628,-18.020481825749183,1.0256903,431,52,50,0
2893942646151918208,97.38363351561436,-31.29018919674691,-1.2803517951550094,0.060154703,5.336503965308727,0.060114067,0.7175636,17.12084,0.19789929513875967,0.057756547,,,239.4823037973506,-18.02311764015134,1.1060797,444,55,56,0
2893942646151918336,97.38502835468023,-31.291482052647844,-1.227827544388375,0.01108149,5.523367409942731,0.011279527,1.1442089,13.453778,0.22905940769952896,0.010879763,60.332684,2.2274544,239.4840259047478,-18.022476974633552,1.0569227,440,53,53,0
2893942646151919872,97.38192700169745,-31.290525925337132,-1.3893448495568714,0.05779469,5.538189865369143,0.05788815,0.81114006,17.160227,0.1425699365111453,0.056285862,,,239.48207644443247,-18.024598609377165,1.0453627,447,60,55,0
2893942646151923072,97.38145409957231,-31.296134172883107,-1.2011467310148602,0.04375996,5.5795287809249565,0.041620214,0.67150116,16.481283,0.2393017233582554,0.038312085,,,239.48741665868314,-18.027012863448952,1.0042226,428,52,50,0
2893942646151924224,97.38214482431354,-31.298912823373875,-1.2056716204355744,0.04403978,5.572130911320665,0.04319622,0.6529827,16.663847,0.21646265934406167,0.041202817,,,239.4903645725606,-18.02747256114718,0.9880148,465,56,57,0
2893942676213170816,97.38768137839371,-31.281289182706896,-1.2628175954988476,0.03733883,5.510350158515816,0.03649594,0.6489544,16.264162,0.23487291134544244,0.03495108,,,239.47490662056842,-18.016660491481673,1.0356656,446,53,52,0
2893942676214829696,97.38996304107924,-31.280207115561122,-1.3993371293276375,0.046262145,5.637964163163575,0.044305153,0.7598076,16.595703,0.1579887469380625,0.04280951,,,239.4745918732677,-18.014450577285388,1.1057726,473,50,57,0
2893942676214830080,97.391186665052,-31.27801857396036,-1.3458852853097525,0.06891216,5.5940782070897415,0.06464828,0.75084496,17.445951,0.16215985768496521,0.063221924,,,239.47284764853953,-18.01268084161662,1.0373021,469,55,54,0
2893942676214830720,97.39321506579338,-31.286261956020837,-1.2796120548847245,0.050946858,5.472504132820734,0.048304226,0.6715584,16.921736,0.19290357548742038,0.047184777,,,239.48158559462937,-18.01406219242847,0.9150479,477,53,50,0
2893942680508317312,97.3968335557677,-31.278124523112528,-1.3162800827300405,0.034225836,5.5793820712822875,0.034851406,0.66275406,16.127474,0.1962611806130773,0.031820938,,,239.4747961910493,-18.00822335577274,0.97354484,454,50,52,0
2893942680508317696,97.39791545847237,-31.280312853939368,-1.2995399732496806,0.055086207,5.531757057713149,0.05574558,0.6155052,16.805208,0.27404292965509647,0.052669894,,,239.47729326363282,-18.008157492737336,1.2336409,460,47,48,0
2893942680508318080,97.39754796958049,-31.279538908696463,-1.320950021670049,0.11772274,5.556739767760687,0.0941917,,17.794182,0.22145028462574662,0.08929544,,,239.47641507532776,-18.008168725724502,1.0545688,385,0,0,0
2893942680508319744,97.39870004346794,-31.280180871107408,-1.287439404499778,0.091254614,5.395301456917421,0.09104882,0.8261013,17.936253,0.3346487015823111,0.08537483,,,239.477420293211,-18.007484853338433,1.0049183,471,16,15,0
2893942680508341760,97.3885512705092,-31.280412210506455,-1.2954391876456572,0.08516804,5.548737398984912,0.08130231,0.8179226,17.759447,0.318443535339521,0.078261815,,,239.47433164032043,-18.015649154478098,1.032654,470,56,55,0
2893942680508342656,97.39378032035683,-31.284844044548993,-1.2321777231781268,0.13174537,5.5214342819016515,0.12237134,0.9991112,18.501163,0.3163705052219743,0.12031261,,,239.48038120371805,-18.013096800668812,1.0208105,450,51,52,0
2893942680508346880,97.38978422990442,-31.283542526765483,-1.2780837476269147,0.07483966,5.60065164129174,0.070703246,0.86590576,17.608599,0.1852500025671298,0.06913901,,,239.477800951418,-18.015805245450164,0.9840764,491,51,53,0
2893942680511634048,97.40120453937392,-31.277176997861275,-1.2150459601402832,0.0596036,5.491818196957446,0.057511937,0.63957405,17.088282,0.2631593231077796,0.05468609,,,239.4752960916253,-18.004398787831818,1.0879914,458,41,39,0
2893942680511634688,97.39217644160165,-31.27110955760891,-1.327098734443858,0.029084427,5.500369255745286,0.027806366,0.6421099,15.793622,0.29406815832126937,0.027030764,,,239.4664029899392,-18.009381246783843,0.98592937,467,55,54,0
2893942680511635840,97.400129901672,-31.277499181968928,-1.2054562063688827,0.030042792,5.499453351978992,0.02920583,0.63448524,15.702998,0.22258389690248703,0.027500583,,,239.47526057626524,-18.00537152638507,1.0430204,432,54,53,0
2893942680511637248,97.3975963958158,-31.279970101323645,-1.2748145433695368,0.056484926,5.479980452420371,0.058780324,0.7067003,16.852907,0.22080471195303022,0.053376704,,,239.47685327931617,-18.008286920437623,1.0993588,426,10,10,0
2893942680511637632,97.38934549738859,-31.273255384441995,-1.2659066001558266,0.02941566,5.5617748463668555,0.029301079,0.6880388,15.723635,0.2680367954678393,0.02725997,,,239.46758011336505,-18.012415398427937,1.0328653,456,57,57,0
2893942680511637888,97.39652552062438,-31.27873033580195,-1.2693834276003515,0.043721396,5.460162431287358,0.04512608,0.62693024,16.572958,0.20732386199063504,0.04083857,,,239.475288994477,-18.00868883745009,1.0447483,454,18,19,0
2893942680511638016,97.39479020980215,-31.277881919025756,-1.2942273208573183,0.030647565,5.4694900623219125,0.030782038,0.64466476,15.915771,0.1968835182493779,0.028852975,,,239.4738909928126,-18.009762048208838,1.0141662,450,54,55,0
2893942680511639040,97.39960078403757,-31.282598470216318,-1.2441907906941991,0.028951187,5.511089420310009,0.029204689,0.67409515,15.80875,0.21948214737499533,0.027011175,,,239.48008274932056,-18.00764659288155,1.0068053,477,56,54,0
2893942680511639168,97.39786612226843,-31.28146565136331,-1.2677630729460183,0.038582806,5.4839405353622,0.039265785,0.69543266,16.243938,0.2162136199164611,0.036334313,,,239.4784063954934,-18.00861584168794,1.0434756,374,48,41,0
2893942680511640576,97.39712258250036,-31.281984537565158,-1.285528211661866,0.045994047,5.439482326980713,0.044967934,0.67827797,16.607706,0.22153878615907266,0.041381083,,,239.4786717897378,-18.00939644044456,1.0222872,475,28,27,0
2893942680511641216,97.39303879476539,-31.279646331897787,-1.2960593997617442,0.050690144,5.386670870283391,0.048901364,0.66597176,16.82525,0.17163871007265918,0.045508634,,,239.47504724746958,-18.011797876852743,0.9688826,457,54,53,0
2893942680511641472,97.38886464032322,-31.277176876638862,-1.2011764265725995,0.035368912,5.495484190950159,0.03416259,0.6489525,16.18514,0.23979232286006313,0.032791313,,,239.47126457179453,-18.014223697963374,1.0063654,470,20,20,0
2893942680511641984,97.39109743145872,-31.279108103219254,-1.2569761315620558,0.036835987,5.476477744289634,0.03554681,0.6659889,16.24139,0.15879945155434294,0.03371744,,,239.47388581493297,-18.01314792113864,0.9809004,455,55,57,0
2893942680511642624,97.3879979539136,-31.277320659931156,-1.3826202348761154,0.029266452,5.621523782556379,0.028109828,0.66323376,15.804757,0.3085577952080144,0.02714727,,,239.47112230932254,-18.014966023060303,1.0214949,471,56,59,0
2893942680511643136,97.39240593773529,-31.281160818448544,-1.2628356361196558,0.031097114,5.6108988622377,0.030318294,0.70506096,15.915832,0.22175043610067965,0.029298507,,,239.47632412038985,-18.01285224561918,1.0029765,451,59,58,0
2893942680511643776,97.38867016297954,-31.279154994931385,-1.1223759416554442,0.07295697,5.603496331301336,0.07010949,0.8025131,17.52566,0.15063210315445402,0.067268245,,,239.4731388633697,-18.01509753805674,0.9654355,468,55,54,0
