source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,labels
2893941404902744704,97.38522812923203,-31.327458059880822,-1.2432465006488918,0.09865438,5.463137961329734,0.09959812,1.0277729,18.132025,0.3456292400907707,0.09619634,,,239.51933970857172,-18.03538789964986,1.0095936,465,58,58,0
2893941409198123264,97.38309743580952,-31.33153310117929,-1.249546066345533,0.1064353,5.575648428418356,0.105973944,0.85352135,18.130919,0.22267528051134003,0.100837804,,,239.5226375358247,-18.038563656478477,1.0869827,456,54,57,0
2893941439262492672,97.38930213114689,-31.32144278155591,-1.1973942252407128,0.12849408,5.576377305570832,0.12945299,0.947443,18.53172,0.3426263205882609,0.12424102,,,239.5147752086605,-18.02996047178437,1.0409414,482,54,54,0
2893941611061193472,97.40867323662981,-31.31896629189079,-1.3710540396901518,0.10733337,5.495196179290524,0.10768845,0.87600136,18.249966,0.23279988275345442,0.10355438,,,239.51867174276757,-18.013643356526774,1.0385416,459,52,52,0
2893941714140438144,97.4578332969405,-31.30159212622179,-1.3348885310935197,0.106012724,5.518629698913997,0.10115875,0.8605633,18.11443,0.3136043474103074,0.09706468,,,239.51771224174524,-17.968200154393408,1.0134026,458,53,53,0
2893941748500172160,97.44102271465376,-31.303655127104665,-1.4071532121800059,0.10432825,5.489466419031816,0.101727314,0.8949394,18.154804,0.2089459024812745,0.10390277,,,239.51423940225408,-17.982330107333812,1.0434417,435,54,53,0
2893941817219634048,97.41096844828716,-31.309513595964862,-1.1314099204487367,0.1691307,5.39070299713163,0.16198534,0.97764206,18.85005,0.3100796264261319,0.14738697,,,239.51016105863022,-18.00838108343764,0.9962394,449,52,54,0
2893941817219647360,97.40476847022241,-31.305547584977884,-1.1391332269233898,0.07994085,5.387291709376658,0.08031128,0.78580093,17.752127,0.3067190299204831,0.07500779,,,239.50425139846746,-18.01187451985969,1.02605,491,57,57,0
2893941924594094848,97.4093018019101,-31.29468578297162,-1.3024409480896089,0.06924186,5.5326291734475985,0.061859906,0.621562,16.71093,0.3412321025155826,0.058310635,,,239.49509186922353,-18.0043177678625,1.1360446,411,40,39,0
2893941954658618112,97.42301163315875,-31.294851637910238,-1.262788394446844,0.100210726,5.541071394311093,0.09902434,0.8231201,18.02205,0.22107113061551098,0.09636733,,,239.49973287945986,-17.993464680642333,1.0354667,443,48,53,0
2893941954660328192,97.4274548360244,-31.27967675840829,-1.2941874244507274,0.07524849,5.426362484117939,0.074300766,0.7647648,17.598667,0.22812784121710622,0.0698244,,,239.48632245763528,-17.98440886204587,1.0044833,458,56,54,0
2893941989018380416,97.43149443853835,-31.28252459788541,-1.2675650149949025,0.11118507,5.4616079139109965,0.10460332,0.8594303,18.113136,0.21568293166926764,0.1005951,,,239.4904317322213,-17.982228844183393,1.0820701,472,55,53,0
2893941993317392512,97.43360856627343,-31.283230932535737,-1.2921339777208685,0.092504546,5.497340940270469,0.090068504,0.8985596,17.891027,0.3277438299420148,0.08383644,,,239.49181442642325,-17.98080277922917,1.0244777,457,55,55,0
2893942023378755456,97.415413791606,-31.27462694993801,-1.1774066937199992,0.102646865,5.503634011903016,0.09876477,0.8543606,18.057001,0.3446687221972296,0.096415386,,,239.4774414937265,-17.99215852394955,0.97521806,420,51,50,0
2893942062032973184,97.42801398155312,-31.274220592697414,-1.2011018422429458,0.13651194,5.3966155773396345,0.13161562,0.9507389,18.561405,0.26674949512577056,0.12575164,,,239.4811617630857,-17.98197905505666,0.99223244,459,57,56,0
2893942092097493888,97.33376852802836,-31.339056957979043,-1.2632804812858116,0.0953765,5.37428126325901,0.094225995,0.8562813,18.038183,0.2374767653323341,0.08956586,,,239.51392500819026,-18.08055468113192,0.9739236,465,55,55,0
2893942268194806400,97.37045562709191,-31.299569589667005,-1.2472997811165505,0.12757047,5.379297694068857,0.12551558,0.9333401,18.495714,0.2682104168521372,0.12323851,,,239.4871921320959,-18.037016767007422,0.97099346,449,52,54,0
2893942332615737856,97.36429421323,-31.29615563878552,-1.3773734204618444,0.10441492,5.50131600696791,0.1110693,1.0077572,18.193588,0.2892423869323067,0.1008354,,,239.48183573001344,-18.040681909331482,0.9749157,454,56,56,0
2893942371270837888,97.31858414195365,-31.313897370516045,-1.2322538129827993,0.13959642,5.381577112470572,0.14236592,0.89743423,18.655,0.3165312333042004,0.13767798,,,239.48431125131108,-18.083513505302854,1.0248879,470,58,55,0
2893942470054709376,97.31622404494192,-31.2892782791946,-1.1685221256991754,0.112934366,5.5769412650610235,0.10720052,1.0366936,18.239311,0.24627802378083488,0.106486194,,,239.45940890794427,-18.07645899071373,1.0335474,466,51,55,0
2893942607493683456,97.34411683333514,-31.273035332254373,-1.1207007496374728,0.14781414,5.487321236000961,0.13463244,1.0600777,18.59189,0.2853431767994586,0.1313144,,,239.45259308512294,-18.04835037670006,0.98544073,439,53,51,0
2893942646148646400,97.38007301970964,-31.290037036435614,-1.16319932498701,0.12148019,5.382084968859385,0.12291687,0.9577637,18.40902,0.2814500230191322,0.11580485,,,239.4809920705898,-18.025896988597868,0.94909525,460,57,53,0
2893942680508342656,97.39378032035683,-31.284844044548993,-1.2321777231781268,0.13174537,5.5214342819016515,0.12237134,0.9991112,18.501163,0.3163705052219743,0.12031261,,,239.48038120371805,-18.013096800668812,1.0208105,450,51,52,0
2893942714868104704,97.36617752859264,-31.27380780660742,-1.133414849744617,0.10250987,5.643920966246167,0.09917445,0.99064445,18.07326,0.2878210060565911,0.09871023,,,239.46055366689885,-18.031063841729505,1.0427641,430,53,52,0
2893942714872323200,97.37498625018642,-31.283573815738595,-1.2575042304838386,0.06684242,5.451487940914005,0.059120562,0.8014555,16.33038,0.20521954540120693,0.054344337,,,239.47299870685708,-18.02759846172295,1.3693843,407,22,22,0
2893942744932654848,97.3776217694986,-31.2688153590945,-1.2290507122702239,0.10247796,5.4813317284424885,0.10403735,0.82624626,18.073235,0.25864820262073385,0.09809573,,,239.4594005077001,-18.020136721751662,1.0025742,447,48,48,0
