198.7619436206699,-65.9484455412223,0.035299,198.7618956314,-65.94844648591,-0.06841512569139563,-4.542603860220113,-0.21940934896919184,"",273,17.066055,2.0610437,0.7,4239.649,198.76194362067,-65.94844554122
198.7517682927336,-65.9513663471155,0.040209,198.75172201421,-65.95136837119,-0.0426851105127183,-4.380166856160989,-0.4701060764240059,"",178,17.53808,2.0493126,0.8,4775.0557,198.75176829273,-65.95136634712
198.8101844585603,-65.949182617755,0.028199,198.81012678151,-65.94918332135,0.06819247670636024,-5.459479563637965,-0.16341199183075286,"",293,16.385662,1.91572,0.7,4615.383,198.81018445856,-65.94918261775
198.8049456927719,-65.9443494311332,0.023732,198.80489093072,-65.94435173434,-0.03367325951687013,-5.184537568930066,-0.5349367476223473,"",295,16.532818,1.9952888,0.9,4716.083,198.80494569277,-65.94434943113
198.8079704302788,-65.9441925373826,0.023359,198.80791000845,-65.94419536869,-0.17395627334019284,-5.720405700745849,-0.657592133576522,"",275,17.741419,1.9415398,1.0,4835.906,198.80797043028,-65.94419253738
198.785273255939,-65.9623622975456,0.043199,198.78521617874,-65.96236316277,-0.03042897909558638,-5.399915521073092,-0.20095380277266064,"",243,16.907326,1.8611584,0.7,4496.0186,198.78527325594,-65.96236229755
198.8394149818549,-65.9360993438973,0.017617,198.83936367767,-65.93609969606,0.03363616750097545,-4.85873426105813,-0.081789865423324,"",304,17.535921,1.1754932,0.9,6587.6255,198.83941498185,-65.9360993439
198.838215734047,-65.9413335297397,0.022042,198.83816527207,-65.94133442651,0.17334418562083878,-4.777995488801466,-0.20828045316989446,"",330,14.406662,1.6885157,0.8,4389.546,198.83821573405,-65.94133352974
198.8006855343553,-65.9306939618447,0.011605,198.800626589,-65.93069547253,0.15806102760164495,-5.583566331929411,-0.35086596063209136,"",217,17.153444,"",0.8,6517.9565,198.80068553436,-65.93069396184
198.8337252929791,-65.9215561984728,0.006953,198.83367394656,-65.92155731275,0.1072320509170204,-4.865498245310353,-0.25879705156234434,"",305,17.854353,1.2033539,0.9,"",198.83372529298,-65.92155619847
198.8085872599273,-65.9303477982405,0.009817,198.80853063713,-65.93034988946,0.1145100066250872,-5.3636361448057635,-0.4856994430116087,"",306,16.756996,1.8664923,0.8,5239.712,198.80858725993,-65.93034779824
198.8240327164798,-65.9297467449631,0.009138,198.82398446903,-65.92974805271,-0.09096548727583187,-4.570382755449897,-0.30373354719351686,"",274,17.982447,1.1733246,0.9,16231.852,198.82403271648,-65.92974674496
198.830537724556,-65.9235267992582,0.006135,198.83048986561,-65.9235276642,0.011342429570493787,-4.534682034290622,-0.20088874677055174,"",288,17.735445,1.1053658,1.0,"",198.83053772456,-65.92352679926
