source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,non_single_star,labels,prob,rradec
2941935778948638080,93.90795523842607,-18.71732155030258,-0.579867428096763,0.022823462,1.9348903091623102,0.031675387,0.56518364,15.29788,0.28147476817138084,0.027116315,,,226.07157138739774,-16.10998825956814,0.99550265,400,46,44,0,0,1.0,0.06041880138582289
2941935813308091136,93.92256139856278,-18.697621152813554,-0.5422239807970353,0.027334983,1.9332865637099659,0.035048664,0.5466547,15.728178,0.2441083607364346,0.03187465,,,226.05861626537472,-16.089383155505146,0.94728,424,46,45,0,0,1.0,0.050506750980254256
2941935813308363136,93.93299217733026,-18.701467060637526,-0.5759693877276848,0.03437567,2.012177952134159,0.04642703,0.67699337,16.183268,0.22642573998848126,0.03944809,,,226.06642687832294,-16.081894067363315,0.9691141,418,47,43,0,0,1.0,0.06055464753102131
2941935813308367872,93.91952305598485,-18.702541047505434,-0.5917636283805564,0.03397454,1.9309034334085362,0.046121817,0.5640497,16.13841,0.1653808556922935,0.03888138,,,226.06209344835366,-16.09400116769575,1.0107356,408,48,46,0,0,1.0,0.05243868015893292
2941935847667836032,93.90029252883991,-18.695712149763565,-0.5133714495802383,0.018546242,2.131237774828852,0.024467569,0.65019035,14.822638,0.2174787695660906,0.022445891,,,226.04794242689024,-16.107914713083947,0.8964645,375,41,39,0,0,1.0,0.03749789902967406
2941935847667836160,93.90576204576467,-18.700546629084993,-0.6199406687244093,0.03534496,1.9008103421555604,0.045474544,0.5906935,16.233854,0.14603107108483757,0.043579523,,,226.05472194035247,-16.105123853631557,0.96713567,401,43,43,0,0,1.0,0.04392837036836737
2941935847667837312,93.8990012005517,-18.69711662967593,-0.6046625059271762,0.042006377,1.9349325372514652,0.05509314,0.62158203,16.569033,0.2767183475118399,0.051619764,,,226.04876662319538,-16.109600459931347,0.9970038,396,40,40,0,0,1.0,0.03847779304286906
2941935847667837696,93.89743632998852,-18.696907840681373,-0.6051844782263724,0.012270057,1.855627092758581,0.016184712,0.6584749,13.796251,0.1941754335963788,0.015265698,148.00616,11.946437,226.04794548811222,-16.110872632874692,1.0355986,399,43,42,0,0,1.0,0.03789209384971162
2941935847667840128,93.90074098645364,-18.70541108520947,-0.5084129427409841,0.034557678,2.014457142856988,0.04608528,0.5167799,16.213173,0.24385777960403018,0.045159437,,,226.05735863373408,-16.111437702801865,0.94682485,400,46,44,0,0,1.0,0.04694032788598524
2941935847667841408,93.893775402696,-18.70365083992129,-0.498866770443715,0.025627231,2.01371648106653,0.03416886,0.5384464,15.578669,0.25881222781494284,0.032587774,,,226.05291244672117,-16.116765210721006,0.94463366,403,38,36,0,0,1.0,0.043928299067121854
2941935882027565568,93.91793987364545,-18.68872632563265,-0.5831282681026556,0.033975504,1.9132656530273446,0.044002764,0.57702446,16.129904,0.1695573230524683,0.040419456,,,226.04830750696502,-16.089800614635042,1.0435324,427,47,45,0,0,1.0,0.04087357071785788
2941935882027571712,93.91171162826753,-18.697660193614112,-0.5987052122678842,0.020710444,1.9753609155828873,0.027820166,0.64633656,15.120534,0.22802041551573454,0.02571939,,,226.05433874744597,-16.098802838783303,0.9819127,384,40,40,0,0,1.0,0.04405000156304206
2941935916383740032,93.92470510030688,-18.69246936660437,-0.5428672243897701,0.047694217,1.9710520624113577,0.061194643,0.70446014,16.787746,0.2197174821286074,0.057751168,,,226.05456271761685,-16.085446828852834,0.99763006,393,41,42,0,0,1.0,0.048361981906414664
2941935916387298560,93.93436856725519,-18.684720191072284,-0.6261834232080478,0.031381536,1.9214403405656777,0.040154655,0.57672024,16.007061,0.24795339948728934,0.037983406,,,226.05102716893867,-16.07394450772924,0.9809341,430,49,46,0,0,1.0,0.05178540178003899
2941935916387573888,93.93229073929598,-18.69020518113044,-0.6402607484639845,0.046265144,1.9269763153783463,0.06125609,0.7503052,16.689024,0.19936900618930592,0.053384643,,,226.0554236433004,-16.077958535965244,1.0563251,418,44,42,0,0,1.0,0.0528983866138208
2941935916387577472,93.9273112582172,-18.693874247998107,-0.5734328022171821,0.03935056,1.839204811419401,0.051960614,0.60926247,16.398046,0.21334545035319374,0.04529097,,,226.0569370825969,-16.083754728503408,1.0176128,415,43,43,0,0,1.0,0.05124150543643458
2941935950747306880,93.94910426816702,-18.684763663866274,-0.5099945809383536,0.056683153,1.9478246237135486,0.07028187,0.73156166,17.156734,0.2873956355862019,0.06600832,,,226.05693025805988,-16.06118989151725,1.0590004,418,42,42,0,0,1.0,0.06513109801827092
2941935950747307136,93.94172091314142,-18.678914573259107,-0.5918973536976385,0.012134963,1.728661316810854,0.016129626,1.1758089,13.608111,0.2141740515693574,0.013909464,93.84605,2.0901911,226.04842394989254,-16.065229094347792,1.0964712,391,44,41,0,0,1.0,0.05613859089045985
2941935950747308160,93.94735504580856,-18.688139754436726,-0.5902493628592687,0.053924114,1.9664579583321535,0.067201205,0.6911068,17.03512,0.16507971609599909,0.06264592,,,226.05944893865023,-16.064068360643414,1.0376769,416,44,39,0,0,1.0,0.06490762077344887
2941935985106777856,93.92673280334485,-18.68563600185158,-0.6267424458943786,0.06287399,2.0471803439347487,0.082702525,0.8148689,17.3217,0.27954036089915313,0.07970033,,,226.0488619671113,-16.08093241800717,0.9401419,383,42,42,0,0,1.0,0.04573020684533423
2941935985106779264,93.92073628096064,-18.68551790401919,-0.6347573281873198,0.019549927,1.9005871893281732,0.02549265,0.67913723,14.929236,0.19890700778943698,0.023112932,,,226.04636435524722,-16.086082387182582,1.0244321,418,44,41,0,0,1.0,0.040829203878306054
2941936019466506368,93.93777873285919,-18.6695274886862,-0.6523901619517172,0.024824118,1.895868117161217,0.029566452,0.63809204,15.350721,0.133844775055724,0.029207092,,,226.0379177668065,-16.064857929127832,1.0825907,396,42,40,0,0,1.0,0.049832935676875016
2941936019466506752,93.93388989854823,-18.667461843568624,-0.7061776600223226,0.021037528,2.1361508904880764,0.025586331,0.65884876,15.195621,0.20596823331700223,0.025140384,,,226.03440372851938,-16.067395195277605,1.0120325,423,46,44,0,0,1.0,0.04563891317529415
2941936019466511744,93.92760483683203,-18.67178525441252,-0.6983943735036302,0.054785393,1.931094954034092,0.069793195,0.70749664,17.100065,0.1478136061719539,0.06611834,,,226.03601980048438,-16.07458786735384,1.0203272,423,46,38,0,0,1.0,0.04049298745402825
2941936049527933312,93.89520979374888,-18.692751550429357,-0.5486602164894506,0.0678506,2.0373438152801087,0.09057777,0.81513023,17.44719,0.19103843729951597,0.09412317,,,226.04310136106426,-16.111126226267764,1.0108122,376,37,36,0,0,1.0,0.033362533787606924
2941936053826265856,93.88858531488111,-18.6852562192427,-0.36579116150717467,0.011637729,3.4150931200785766,0.015212103,1.2109575,12.804651,0.2367964183692973,0.013938062,44.959194,1.0846676,226.03332783381117,-16.113845254572762,1.0310882,419,48,46,0,0,1.0,0.02525997534194873
2941936053826269440,93.88758649796625,-18.692478995770056,-0.5119501358074924,0.026361959,1.9784054286957031,0.035514675,0.5664463,15.607751,0.17930126377757413,0.033531107,,,226.03981024152176,-16.1176241236973,0.97100145,401,45,45,0,0,1.0,0.032506368974092675
2941936088185995392,93.90419696456541,-18.676399093795386,-0.5759051998712562,0.024267545,1.9879248288283402,0.02956659,0.5677681,15.357187,0.20760064900803563,0.027243953,,,226.0311015836151,-16.09673987570584,0.9699338,429,46,46,0,0,1.0,0.02245121345534808
2941936088186000768,93.89957586084323,-18.686066016278915,-0.5550644615051072,0.010420072,1.9269577497033477,0.013930927,1.2811174,13.377363,0.2338378906792689,0.012639041,94.1913,1.3737355,226.03847015292902,-16.104645140371673,0.9930099,415,45,44,0,0,1.0,0.02818269534613507
2941936122545741952,93.8859577255206,-18.681379534719515,-0.5807948932964077,0.025359742,1.968582245658322,0.033083845,0.5796995,15.573192,0.14770272925245814,0.030759525,,,226.0285903765604,-16.114559307573703,0.9781408,443,49,48,0,0,1.0,0.021578547397483595
2941936122545742208,93.8781194077849,-18.675775650957547,-0.6281454809455141,0.031956997,2.026060112453673,0.042899895,0.57722855,16.048893,0.2434609504547688,0.041107334,,,226.02013523260004,-16.119093698129753,1.03585,408,43,44,0,0,1.0,0.019089753494621785
2941936122545742336,93.88158014204798,-18.67933303019519,-0.60092339029306,0.069353685,1.8246158845671105,0.09164729,0.7827053,17.512743,0.26938998000008385,0.08769894,,,226.02490005597053,-16.1175285565306,0.97477514,428,46,44,0,0,1.0,0.020662220202160367
2941936122545743232,93.87936448368643,-18.679032299636123,-0.5667907975020171,0.03279467,2.028959794920616,0.042601764,0.6485405,16.01351,0.247538714835931,0.03900991,,,226.02373239075902,-16.119327913324092,1.0343491,427,43,39,0,0,1.0,0.021273955121818067
2941936122545744000,93.88407935356057,-18.684564538979338,-0.5444967746426245,0.026941594,2.013029341898837,0.03569364,0.59791946,15.708731,0.2070225517272123,0.033232033,,,226.03087699566842,-16.117472165273018,0.93061465,427,46,47,0,0,1.0,0.025028619046635184
2941936122545746048,93.87520096490489,-18.68207139155815,-0.5223104682975743,0.03036545,1.9101557122401294,0.041989837,0.56931305,15.906415,0.17181349906063723,0.03769706,,,226.02497130434293,-16.124162795338204,1.0425787,401,40,38,0,0,1.0,0.025960787294808614
2941936122545747456,93.87018356475436,-18.6807395391172,-0.6307149221304826,0.032392424,2.05981343059636,0.041615836,0.629282,15.988469,0.2275636019023815,0.040823277,,,226.0217072342612,-16.127975030008777,1.0044912,390,47,40,0,0,1.0,0.027914758388630258
2941936156905475200,93.88669852116092,-18.668494266969866,-0.58945065019956,0.067430675,2.063907277362663,0.08628531,0.7421551,17.375746,0.20352978294466767,0.085158594,,,226.01661251896078,-16.108719584657436,1.0064803,397,40,38,0,0,1.0,0.008768448826817318
2941936156905475968,93.88923576396856,-18.67230516550248,-0.653277862993038,0.04786235,1.8747529807967924,0.061854254,0.76286507,16.824879,0.22244512536233213,0.057761896,,,226.02125136881097,-16.10805742199327,0.9709216,437,48,50,0,0,1.0,0.012312936918202374
2941936156905478144,93.88312201775875,-18.673607174250975,-1.4831278668047692,0.011141314,0.810149588739929,0.014959929,1.1931524,13.557402,0.22190191090243871,0.013505641,70.407425,3.1881542,226.02005959625967,-16.11388242887079,1.0611174,434,45,47,0,0,1.0,0.014771678028869249
2941936156905479680,93.88156316344057,-18.67446247030354,-0.5641624581655759,0.04693717,1.9358052457025399,0.062310286,0.696846,16.777838,0.1290496982716015,0.05797409,,,226.0202541912546,-16.11557874478944,1.07418,436,45,44,0,0,1.0,0.01620341195003794
2941936191261637760,93.91467659490858,-18.67397034577458,-0.679890850620984,0.09350844,1.942218232525963,0.121419154,0.83511925,18.005617,0.2639812247360718,0.11721125,,,226.03295736744826,-16.086675978455975,1.0141072,402,45,43,0,0,1.0,0.029350397607265072
2941936191265206016,93.91320486309819,-18.668049167887695,-0.36749847505722577,0.020423785,1.9562884055607546,0.026031831,0.15669823,14.833324,0.19198041227309937,0.023726756,,,226.02673330091199,-16.085562642346254,1.0367446,427,46,43,0,0,1.0,0.025636501573457943
2941936191265207040,93.90700219798816,-18.666023387464747,-0.5438106360035407,0.031590197,2.0151179679108053,0.04165113,0.5647936,15.946136,0.18886434074598424,0.037854675,,,226.02233652511455,-16.09012206910179,1.0110784,417,46,45,0,0,1.0,0.01911147121690917
2941936191265207296,93.90737448109972,-18.667396190356577,-0.5521455716953254,0.025331596,1.8945681033438337,0.032501683,0.62478065,15.355694,0.21915427954355549,0.02909727,,,226.02379194613084,-16.090353246361886,0.9865288,400,44,43,0,0,1.0,0.019932872289944135
2941936191265208320,93.90579434905771,-18.670314928412033,-0.5984304473062326,0.02751525,2.0410883531634227,0.035205867,0.53224945,15.52665,0.2177914417545647,0.032288402,,,226.0259428651017,-16.092900597079,0.9916727,387,44,42,0,0,1.0,0.019824980480724497
2941936191265209344,93.90830546063651,-18.675174405651905,-0.5896783454966286,0.038153406,2.0461067948296536,0.047835026,0.62415695,16.262112,0.1913296610719086,0.043542456,,,226.03156956348965,-16.09268442952696,1.0501513,410,41,38,0,0,1.0,0.024662569664404457
2941936191265209728,93.90433249732303,-18.67230327496886,-0.5771596460448021,0.046320423,1.9175104937035674,0.05868441,0.6845398,16.68835,0.19314956988997292,0.05491852,,,226.0272548809382,-16.094969995735312,0.9871302,408,49,46,0,0,1.0,0.019764955060225433
2941936221326677888,93.91482994588192,-18.66461534174744,-0.6136260596937123,0.043470174,1.989321506572511,0.05600942,0.6525135,16.651543,0.28891393724258835,0.05478827,,,226.02410996379692,-16.082768386807796,0.9981962,401,46,44,0,0,1.0,0.02637186545955476
2941936221326684672,93.92081738543045,-18.662862017777893,-0.5283058214554945,0.081027225,2.0206836479528274,0.10338097,0.8106785,17.703264,0.2009844974387621,0.099119015,,,226.024822635206,-16.076870645702975,1.0160334,423,44,45,0,0,1.0,0.03208002685476369
2941936225624940416,93.91858183179795,-18.662435081833483,-0.5935915438849212,0.05069544,2.020707696918869,0.064960524,0.688818,16.933792,0.15711679017319555,0.059928603,,,226.02352662186942,-16.078636261024748,1.0182582,424,46,46,0,0,1.0,0.0298161368457931
2941936259984682112,93.90211790371714,-18.657544314977283,-0.6000831104277002,0.052094433,1.9218497995176884,0.06885696,0.7190838,16.948738,0.20160495285140181,0.06660885,,,226.0123187134422,-16.090934948871958,1.0074031,412,42,44,0,0,1.0,0.013477624239285368
2941936259984682880,93.90536655118706,-18.661980433721354,-0.7107380053307808,0.05706034,1.921152337105684,0.07124144,0.7662773,16.82326,0.2503643877922007,0.06615729,,,226.01783571715285,-16.08990869004108,1.1693348,407,38,37,0,0,1.0,0.01661975482922851
2941936259984685312,93.89759234508351,-18.66410515116214,-0.5932892013847341,0.012836224,1.8883839365864985,0.016126681,0.09932518,13.481447,0.1946204747271432,0.014387379,,,226.01676615339176,-16.097505247863495,0.92783284,397,44,41,0,0,1.0,0.009645131208613987
2941936259984686336,93.89562067145134,-18.66500566658831,-0.8344473045964393,0.035868682,2.0374836418032736,0.0444385,0.63286877,16.207922,0.23604201326356627,0.041802846,,,226.01683935995246,-16.099577765908123,1.0337628,415,43,42,0,0,1.0,0.008409006205941563
2941936294344415488,93.91568068893194,-18.655584301545186,-0.5816893438757866,0.058123805,1.8601644306025098,0.07692692,0.73547745,17.085434,0.18529401201194518,0.07424996,,,226.01584889693234,-16.078386594547474,0.9626098,353,40,37,0,0,1.0,0.027175990617504652
2941936294344416640,93.9119384870529,-18.65638094656801,-0.6113734096113703,0.024160294,1.9489619791731987,0.031217672,0.61004734,15.388809,0.1994710899788898,0.02986969,,,226.01511842090113,-16.08195213396281,0.99416554,396,42,41,0,0,1.0,0.023354771290618984
2941936294344418304,93.91126831851268,-18.658059827378963,-0.5594798835749645,0.033327706,2.045056856697617,0.04195037,0.67705154,16.162563,0.20485414192538628,0.03991514,,,226.0164504477847,-16.083210573372703,0.93342113,450,43,44,0,0,1.0,0.02248650652955005
2941936328704425216,93.95418093230606,-18.669817574103497,-0.6185329723741072,0.03174278,2.0077285479702134,0.03879483,0.5650492,15.920514,0.16163987182314443,0.03681675,,,226.04472007847806,-16.050757679398078,1.0520327,396,45,45,0,0,1.0,0.06604950064353855
2941936363064160512,93.96330234456424,-18.661902762171714,-0.6112589498871784,0.024510985,1.9424566933278684,0.028635161,0.6317358,15.27513,0.1732093312576795,0.027020043,,,226.04081480999724,-16.039656503355918,1.0605125,388,44,43,0,0,1.0,0.07446123784447982
2941936363064160896,93.96033283888569,-18.66139564237691,-0.5640004495036225,0.03579949,2.069999481410213,0.042299915,0.66667175,16.051832,0.17840157672627233,0.03971846,,,226.03915033023128,-16.042025752104895,1.0333264,388,43,41,0,0,1.0,0.07148102959187183
2941936393125374848,93.94325109575773,-18.665252109155542,-0.683908642896597,0.0743067,1.8167184396339524,0.086594634,0.8620796,17.613358,0.2711780403348499,0.08848025,,,226.03602451861627,-16.058388953326407,0.9660444,385,39,40,0,0,1.0,0.054638843053356805
2941936397423624960,93.94363619835946,-18.662978807346185,-0.5700786876904389,0.039960705,1.9558728757044221,0.04705618,0.63547516,16.495487,0.17592578467083814,0.046584938,,,226.0340133925954,-16.057137614918464,1.0035181,427,44,42,0,0,1.0,0.054851783827250915
2941936397423627136,93.93505601206921,-18.662720207327595,-0.5908858513635958,0.018250853,1.9444952634962929,0.022188324,0.79984474,14.813101,0.23939586331650753,0.021362929,,,226.0303530428511,-16.064470773036646,0.9540677,402,40,40,0,0,1.0,0.04627069179965221
2941936397423627264,93.9434010554343,-18.67088084985478,-0.584984355279104,0.01958079,1.9442647680886314,0.023899954,1.1219587,15.0026455,0.2015158988171858,0.023595136,,,226.0414432779406,-16.060530682987313,1.0083919,410,41,40,0,0,1.0,0.0556108801719684
2941936431783359104,93.95993735730987,-18.65438457599628,-0.6091259007466682,0.030721774,1.9999960355651252,0.035754442,0.66424465,15.83791,0.21195326349009752,0.035202004,,,226.0323186883574,-16.039538255013486,1.085894,417,44,45,0,0,1.0,0.07129319908337939
2941936431783359360,93.957197260726,-18.65255996571555,-0.4965046010857656,0.030643228,1.9041085073614388,0.036506455,1.103653,15.910553,0.11636609779594752,0.035624046,,,226.02949120871193,-16.04117685112246,0.99975586,407,44,40,0,0,1.0,0.0687353899080099
2941936466143371136,93.97949906109339,-18.659595319714306,-0.5476831047474484,0.026990166,2.0340724593357287,0.032433316,0.5815077,15.641431,0.18165342611158733,0.030300224,,,226.04506417774033,-16.02468582692859,0.95257074,413,43,41,0,0,1.0,0.09063447638117106
