source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,non_single_star,labels,prob
865399871075521280,114.56860042543303,21.53293682050675,-1.1974943065845758,0.021145567,-2.102008204551194,0.017868022,0.8415508,14.0678835,0.40074237418498243,0.018541267,81.55438,7.786592,198.13658677888165,19.59525924309147,1.0401216,225,25,25,0,0,1.0
865399939794985984,114.59698552228026,21.54913728180793,-1.293764958492786,0.022117686,-2.0746193602389136,0.018270973,1.047225,14.169439,0.3676999522554727,0.020966476,70.19004,10.040516,198.1313214437398,19.625836161719384,1.0041715,213,27,26,0,0,1.0
865399969857816832,114.57391130720819,21.545629399816985,-1.167158422276134,0.027834255,-2.0978459169593844,0.021227567,0.5897436,14.665811,0.4140907358258276,0.02459391,,,198.1261149462525,19.604649960247123,1.0313687,219,24,23,0,0,1.0
865399969857818240,114.57594907226522,21.535038375140054,-1.217158636828913,0.016799051,-1.9582013005574679,0.013623557,1.1617994,12.378798,0.42565164130365435,0.015580011,74.03866,1.0597609,198.13727938183266,19.602380882979464,1.1928961,234,27,25,0,0,1.0
865399974154732672,114.57852997104975,21.54196124491146,-1.135828093536692,0.08176119,-1.9781827552938926,0.06997448,0.90351677,17.122795,0.3580495772816707,0.0785068,,,198.13144905652655,19.60723099726625,0.9922381,227,25,24,0,0,1.0
865400004217553536,114.58691496696929,21.553316889410652,-1.2224610853438258,0.029251793,-2.0217285639800258,0.024016194,0.5878706,14.639417,0.4081671783812517,0.024920573,,,198.12344090349572,19.618757924203234,0.97630453,200,20,20,0,0,1.0
865400008514462848,114.59055643239526,21.55476324523667,-1.2235893930735309,0.026566664,-2.1283897955435416,0.020746538,0.6028271,14.47428,0.3740842163163025,0.022181943,67.25922,17.84445,198.12338552911052,19.6224402869678,0.943116,217,25,24,0,0,1.0
865400008514465664,114.58261446204979,21.553576001340065,-1.1857550302855813,0.09890269,-1.9496147294452362,0.07892069,1.0941143,17.322487,0.3885880624388144,0.08766812,,,198.121574148474,19.615156050061575,1.0322255,212,19,20,0,0,1.0
865400077233950976,114.55773613671843,21.54831142611454,-1.2252030506139338,0.07469717,-2.034768537423029,0.06659661,0.80521965,16.875397,0.36647381037379956,0.066775784,,,198.1174158875863,19.59175114376885,1.0329416,232,24,25,0,0,1.0
865400214672894336,114.57737406352683,21.563407123905456,-1.2016582571315984,0.045989145,-2.0177656485056437,0.040243518,0.6980314,15.978321,0.41962792681652855,0.041770183,,,198.1099544326818,19.614379963070995,1.0124991,229,20,21,0,0,1.0
865400214672897920,114.57438172881604,21.55652958044033,-1.1657094128730117,0.022426479,-2.0615779444185782,0.018476246,0.59648037,14.271953,0.42843882393381183,0.020435013,87.43679,11.30392,198.1155870090831,19.609194040836307,1.0600742,243,27,25,0,0,1.0
865400249032669952,114.55113609635404,21.56520466669404,-1.2572040589595668,0.10307603,-2.0494650097174865,0.0904999,0.94142723,17.431486,0.3533062489367793,0.08934228,,,198.09835346855309,19.59248865730908,1.042296,236,26,26,0,0,1.0
865400283392370432,114.56330088564486,21.579579760359746,-1.2144339583328567,0.018095223,-2.088275355383384,0.015229116,0.66827774,13.8569,0.36287333176552267,0.016233707,70.03812,13.401928,198.08879659610724,19.608412367257586,1.0401951,243,25,25,0,0,1.0
865400863211012992,114.52497553311457,21.551959454246685,-1.2384759529518954,0.021033332,-1.9746439192782885,0.017686503,1.0694141,14.10551,0.3887303796583037,0.01890788,78.09149,6.1367702,198.10154879234304,19.564950647439527,1.08139,237,23,24,0,0,1.0
865400970587150336,114.51664117523316,21.570051481521066,-1.1920414984945262,0.020084219,-2.0043406323936868,0.01682336,0.8061552,13.882898,0.37743765792391853,0.017258564,75.277916,4.1825256,198.0806625965055,19.564653829347524,1.0296389,234,25,26,0,0,1.0
865401039306614784,114.56244847315712,21.579682615669757,-1.2143627016225875,0.02216987,-2.096591041409957,0.018615842,0.5962839,14.40947,0.3971844035997713,0.019928021,52.673954,9.338374,198.08837613123265,19.60771809407461,1.0077801,242,21,20,0,0,1.0
865401314184524544,114.53458921612372,21.597500213271054,-1.2005406939447516,0.032398626,-2.128292980554803,0.02790484,0.65032196,15.194774,0.40360542304314745,0.028013097,,,198.06043916177265,19.590517076331523,0.95956975,225,25,26,0,0,1.0
865401378607077888,114.52614176340217,21.615057235928305,-1.230200865744683,0.01440146,-1.9793635602721613,0.012211984,1.2294283,12.372766,0.40650149762827475,0.0124775,73.71777,0.91631794,198.04003373825154,19.589916209590893,0.9683968,222,25,24,0,0,1.0
865401417263725952,114.61352724495565,21.55459514619589,-1.2071872554263372,0.016473377,-1.9696088873746243,0.0136682335,1.1409197,13.268084,0.4117853101389824,0.015270225,73.045,2.3434181,198.132161567323,19.64214159040865,0.9857572,207,18,21,0,0,1.0
865401417263727616,114.61166847902419,21.55208513615133,-1.2562451300373225,0.020184333,-2.1030616680621415,0.016782284,0.61965084,13.838055,0.42239716259703697,0.01851195,73.31096,10.014479,198.1339304081409,19.639589421160096,1.0016629,203,22,21,0,0,1.0
865401417263731072,114.60751017551854,21.549843887469258,-1.2824100462830295,0.028301533,-2.0431081692095403,0.025825119,0.58076,14.748164,0.4249106920069166,0.024530482,,,198.13457308877335,19.635160522060712,1.0182863,190,22,22,0,0,1.0
865401451623455232,114.62553390941304,21.559911174010548,-1.2663208642400543,0.05409343,-2.0697614405396667,0.049638152,0.7201977,16.19272,0.4253074450543288,0.049906157,,,198.13143949221546,19.654490490229296,0.9091053,218,25,24,0,0,1.0
865401481686303104,114.59906833342897,21.55427171718884,-1.1724761978897131,0.027642345,-2.05930211110224,0.02265532,0.59952164,14.50468,0.42164981024913106,0.024976764,,,198.12705922927245,19.62957761394131,1.1960065,235,23,25,0,0,1.0
865401485983201792,114.60539518174883,21.56382585316601,-1.2431650391757287,0.026685009,-1.9916481049895942,0.02158409,0.6211939,14.446467,0.3729646269075345,0.023294432,48.683823,18.701212,198.12004606110378,19.638648124048398,1.0397708,189,23,22,0,0,1.0
865401485983202816,114.59870090354922,21.56861883511453,-1.1454047982991855,0.03539502,-2.0673428430133653,0.029289225,0.6909342,15.247293,0.3805411443238915,0.032136563,,,198.11282903217963,19.63470758531817,1.0082191,203,21,19,0,0,1.0
865401485983202944,114.60007249589226,21.56702464346259,-1.239142540286183,0.023086462,-2.1161248984362944,0.01940239,0.62179565,14.393635,0.40372320646119514,0.02264836,,,198.11490902330243,19.635282597166245,0.9765298,225,24,23,0,0,1.0
865401485983204864,114.60423742540542,21.557870074737615,-1.2255890189791325,0.023973253,-1.961180076715283,0.020160588,1.0508747,14.258432,0.3756216781088038,0.021683807,76.24647,6.52749,198.12546241678655,19.63539128891853,1.0795268,227,25,24,0,0,1.0
865401485983205504,114.5985872922101,21.56194812867883,-1.1460529542155773,0.047309443,-2.0126920167544116,0.03628058,0.7711735,15.800236,0.3916170953708069,0.04194317,,,198.1193388692724,19.63207778889339,0.96997195,218,23,22,0,0,1.0
865401485983209216,114.59816808558087,21.555327302763327,-1.147780440435976,0.050053064,-2.0147388923581167,0.042326894,0.67429066,15.799651,0.3529061615013746,0.045584,,,198.1256849382511,19.629203740201415,1.1461939,218,20,20,0,0,1.0
865401516046407936,114.61404331262776,21.570713457708365,-1.2324215329517112,0.12944834,-2.023862459006375,0.10577935,1.0259342,17.770845,0.42569163023014,0.11188141,,,198.1165209862743,19.648703042183204,0.90614855,217,23,21,0,0,1.0
865401520342930560,114.60897567375675,21.577835689891977,-1.1734696508830538,0.023858273,-2.0486586547081163,0.01987887,0.07108307,13.663803,0.39647350881949867,0.021757092,,,198.1076252194536,19.647045669522598,1.1333833,225,25,25,0,0,1.0
865401520342932224,114.60548787711039,21.578537449378477,-1.2479247866081984,0.038175378,-2.0240348501599943,0.03348971,0.6642046,15.644437,0.40543599015569365,0.03469294,,,198.10562897577626,19.644311205642875,1.0230328,236,26,23,0,0,1.0
865401520342932736,114.60840529179902,21.574282310009455,-1.166166520299559,0.024194267,-1.983197874035581,0.020462483,0.6297579,14.366013,0.40327333951760536,0.021450251,,,198.11090229189492,19.64520649212495,1.0117036,221,25,23,0,0,1.0
865401520342936832,114.60836501828123,21.567503502639568,-1.1435424945742616,0.026126781,-2.082294833277594,0.02040121,0.6039753,14.458782,0.367354981291323,0.021821998,,,198.11754643846373,19.642599223509222,0.9380616,219,25,25,0,0,1.0
865401554702660608,114.63678733609413,21.571699407284164,-1.1920937144472723,0.027582591,-2.1057293819771283,0.025335766,0.5698576,14.6677065,0.37915399319411747,0.024040397,,,198.12407462096235,19.668646454348323,1.0411713,207,25,25,0,0,1.0
865401554702661120,114.62986391043754,21.57624193110563,-1.2693244524404812,0.040814076,-2.0533052045125375,0.03535347,0.6605711,15.725605,0.401677006013984,0.03753139,,,198.11701735472374,19.664412838589275,0.9556688,222,24,21,0,0,1.0
865401554702663168,114.63002698903536,21.567644137386466,-1.2224601727460631,0.026424415,-2.105015362495956,0.022662615,0.57729053,14.671156,0.37502216744432143,0.023993455,,,198.12552593322965,19.66129098685911,0.9790345,214,24,22,0,0,1.0
865401589062391936,114.64803021336427,21.585797994767905,-1.1716573362179488,0.077796906,-2.0945201385531744,0.06736057,0.8585682,17.016293,0.3839203489050936,0.069663815,,,198.1144326796183,19.683668025931844,0.9900957,234,20,17,0,0,1.0
865401589062393088,114.64426710148808,21.58459269824421,-1.2216358420704934,0.025634201,-1.9821940872992714,0.021447869,0.58934784,14.602032,0.35552541935304455,0.02302589,,,198.11420756584658,19.67997312569256,1.0302826,236,26,23,0,0,1.0
865401589062397824,114.64061325026731,21.574009714908847,-1.1830978939038745,0.025466524,-2.0495159676344774,0.021661779,0.60391235,14.415296,0.35965166970903656,0.02289094,54.606518,9.028286,198.12323800847466,19.672814864767826,1.1263447,225,25,25,0,0,1.0
865401619125252608,114.62235397273048,21.575265129285206,-1.294373529498683,0.020483118,-2.001244147741472,0.016733317,0.22592545,12.360076,0.4093796334093166,0.01821507,,,198.1151633020897,19.657580687709206,1.0442436,226,26,25,0,0,1.0
865401657781870080,114.63846542065065,21.589243420826364,-1.2222049364326117,0.035015866,-1.9610085292499195,0.027679937,0.6640644,15.149413,0.40601079750881275,0.03104618,,,198.1074643440044,19.676745483535417,1.0188067,216,24,23,0,0,1.0
865401657781870336,114.62858357812058,21.597178235866796,-1.1779688222587512,0.024022618,-2.0379055015069696,0.02081327,0.59768486,14.558254,0.3547113664844024,0.021721698,,,198.09596615718002,19.671253334748233,0.9713334,231,20,22,0,0,1.0
865401692141632256,114.59508516759581,21.573096757339894,-1.1898571304436627,0.043557495,-1.9680434565782547,0.03723324,0.6615,15.819698,0.4210179419214952,0.04018354,,,198.1070754180431,19.633296312828854,1.0154351,237,25,24,0,0,1.0
865401722204859264,114.59312625002069,21.584149462033178,-1.1760154501781983,0.07438116,-1.965670004836318,0.061974343,0.8265743,16.814877,0.3569559039668463,0.07013949,,,198.09548434079687,19.635805738788065,0.961783,217,21,20,0,0,1.0
865401692141632384,114.59378029327654,21.574205599112084,-1.223801160047975,0.026051491,-1.9892623898825819,0.022093669,0.6031561,14.585704,0.39118648877880763,0.023988934,,,198.1054972322153,19.632594511202278,1.1227154,240,26,27,0,0,1.0
865401692141633920,114.58675509399454,21.57733945635569,-1.1681807753061237,0.043864075,-2.0369192133660774,0.036505383,0.6238508,15.52566,0.39216049582759827,0.040504362,,,198.09978636279854,19.627739882843862,1.1193446,206,21,23,0,0,1.0
865401692141636096,114.58745789442027,21.57221038380564,-1.1314950630551242,0.07349575,-2.1118754606744847,0.06606631,0.79452324,16.783134,0.37828388064135277,0.06506944,,,198.10508767359056,19.626397684571213,1.0960976,231,24,26,0,0,1.0
865401692141637504,114.5877878671136,21.569391054430863,-1.2464858577020974,0.031122554,-2.0781424469689647,0.02691324,0.6381178,15.059529,0.35421673127385167,0.028529791,,,198.1079805316846,19.625611389623604,0.9752143,218,22,22,0,0,1.0
865401692141639936,114.58493005646093,21.56708530760639,-1.1267851344297697,0.024178902,-2.076803342835122,0.020900007,0.5985031,14.511562,0.3832338176745821,0.021793649,,,198.10917412382906,19.62227733680833,1.0467589,233,24,23,0,0,1.0
865401039307016448,114.5627662053671,21.583049497474082,-1.228704870650229,0.01892943,-2.0523084714436854,0.015607655,1.5954828,10.573787,0.3993711775136948,0.017740985,74.12815,0.22566198,198.0851886161479,19.609269609018757,1.0138257,233,26,26,0,0,1.0
865401726501360512,114.60281304769295,21.584224317961308,-1.1409851359977996,0.035384744,-2.0445303013115304,0.031174535,0.6276598,15.49671,0.4176349448336747,0.03206733,,,198.09904011759852,19.644167925881465,1.0246022,247,27,25,0,0,1.0
865401726501362560,114.60323292978707,21.580431512648225,-1.223232104154035,0.045709472,-1.9859972807860407,0.040354416,0.8042698,15.971231,0.3650078309042885,0.04135801,,,198.10292339985025,19.643089915131927,1.0624229,238,23,25,0,0,1.0
865401760861112192,114.5775370780439,21.582695761836398,-1.1778612984449657,0.02163,-2.057717247584862,0.018003447,0.6758518,13.768371,0.3728237298106517,0.02022566,78.54175,4.733805,198.09107107421522,19.621842527019652,1.1313618,219,24,23,0,0,1.0
865401760861112960,114.57958647565988,21.579304869643558,-1.2597679779274542,0.019936228,-2.0894530911341826,0.01699474,0.55441475,14.030579,0.3793413201037051,0.018043004,76.4567,16.33875,198.09516956900393,19.62231855247459,0.9905328,236,23,21,0,0,1.0
865401790923940224,114.59148447773396,21.597456551898937,-1.277870840582587,0.016320296,-2.0577539125560307,0.013641951,1.169342,12.3292055,0.401785041371501,0.01540005,71.83156,1.5872085,198.08179717203168,19.63944292156844,1.1926163,249,27,25,0,0,1.0
865401795220837120,114.59360467142156,21.59336563529812,-1.2181227430823782,0.03322916,-2.104127216167211,0.027879657,0.5791149,15.180166,0.353371414566054,0.02996448,,,198.08661016451137,19.639714606602425,1.0461577,231,22,24,0,0,1.0
865401795220838784,114.59304075976003,21.59085423855204,-1.1409853380933435,0.041613158,-2.024849174159453,0.03540851,0.67015934,15.774781,0.41341722106760737,0.038051303,,,198.08886599555464,19.638276520424697,0.94998294,241,24,24,0,0,1.0
865401795220844928,114.58409832156396,21.58777612694522,-1.2061458739520263,0.026248543,-2.018422294164262,0.02363046,0.62119293,14.463476,0.3780617404548062,0.023536319,82.12925,9.381023,198.08853939034663,19.629415327471207,0.9699874,190,20,21,0,0,1.0
865401795220845568,114.57828212549006,21.592563081280055,-1.1400185357888568,0.034658052,-2.1024796345082746,0.029867446,0.5823345,14.905557,0.4046182905317862,0.032701366,,,198.0816582813697,19.626228506407184,1.2152787,219,23,24,0,0,1.0
865401795220896000,114.58045267190856,21.589444589856186,-1.1838743324109182,0.018709673,-2.0310984150117206,0.015733333,0.6178999,13.795049,0.356795942813402,0.016582094,65.92519,8.702303,198.0855346291442,19.62691224633662,0.95944524,225,22,21,0,0,1.0
865401829579514752,114.60213154481515,21.589059477227373,-1.129788595379541,0.045176458,-2.0156591388010865,0.037954863,0.66510105,15.659857,0.3821132709967725,0.04325437,,,198.09403477079397,19.64541630627674,1.0575206,202,4,2,0,0,1.0
865401859643819648,114.61525881624056,21.600571567907952,-1.2439981679688283,0.09349195,-2.0161802296694122,0.08341828,0.9405117,17.330593,0.41205466386299006,0.089475624,,,198.0876415395889,19.661077130220043,0.93597585,216,21,21,0,0,1.0
865401863940302336,114.61542819473152,21.605101441710904,-1.2444532854327395,0.031430494,-2.0338463485918625,0.0295484,0.5904064,15.035125,0.3878059418013608,0.028849805,,,198.08325410725152,19.662941074718216,1.0272542,220,23,21,0,0,1.0
865401894003557504,114.59824185229405,21.599249169864176,-1.2192845254831766,0.050245948,-2.087754669216484,0.04966986,0.80264854,15.98724,0.37455675625499263,0.048786994,,,198.0825672425744,19.645936191713297,1.1291522,208,23,22,0,0,1.0
865401898300044928,114.60367693097717,21.600749717068663,-1.1290900974502822,0.034673527,-1.9841874696649868,0.030240439,0.5981922,15.275086,0.3763249553073252,0.03112016,,,198.0831287467779,19.651181088162833,1.0924796,231,24,23,0,0,1.0
865401898300048128,114.59757618485209,21.595362691218856,-1.2474521466861501,0.02547016,-2.0234963737425486,0.02207599,0.6044359,14.56449,0.4072298878258239,0.023642858,,,198.08613602025562,19.64388897169863,1.0602528,240,24,21,0,0,1.0
865401898300110720,114.59661679074657,21.60624291364199,-1.2286122809556164,0.045338597,-1.9893855605637767,0.038294293,0.71458626,15.568152,0.4167927975040894,0.039805517,,,198.07508771135065,19.647191531266404,1.2711426,235,26,26,0,0,1.0
865401928363306880,114.60866693868935,21.61087764858071,-1.1745478197944363,0.12830678,-2.0408229241198343,0.11739427,0.97867775,17.964191,0.35112366355842833,0.12170108,,,198.07504672820815,19.659315589609502,0.93403333,227,24,21,0,0,1.0
865401932659777792,114.60917476688941,21.614783180374165,-1.2233015781564789,0.036716998,-2.0731420820189514,0.033711392,0.60808754,15.408339,0.39177966120429214,0.03258458,,,198.07139946312253,19.661233739561908,1.0329206,230,25,25,0,0,1.0
865401967019510656,114.64854537808232,21.59777298051018,-1.1903490310066778,0.06380793,-2.0112510307649534,0.052943572,0.90045357,16.537292,0.39287728913791975,0.05654985,,,198.1028573603244,19.688652669822133,1.0664985,214,23,20,0,0,1.0
865402035738987776,114.64167823262599,21.603826603870132,-1.235852689221105,0.027218169,-2.096889322215298,0.023379285,0.58515644,14.856485,0.36650970059731863,0.024597159,,,198.09433663186937,19.685040234818086,0.95985985,234,25,22,0,0,1.0
865402065801845760,114.65421443143828,21.61447104369835,-1.2262353864837663,0.0284561,-2.0432263885012905,0.027633773,0.5693455,14.704696,0.35960052781599056,0.025530603,,,198.08856865804157,19.699860972848835,1.0972975,219,22,23,0,0,1.0
865402070098719616,114.66015631711056,21.61321567034776,-1.2643825714366033,0.03230114,-2.031713799207359,0.031083249,0.5841379,15.124176,0.37824943367249547,0.029374823,,,198.0920269077534,19.70449685487277,0.9872476,217,23,23,0,0,1.0
865402173177930624,114.67349441088234,21.621257201487,-1.2272024313246448,0.11875235,-2.0304354497798607,0.0964836,0.9999008,17.707853,0.4157422223466404,0.10798943,,,198.08911475825542,19.719019582089647,0.97324187,203,22,23,0,0,1.0
865402237600955136,114.63978269225035,21.614740722540674,-1.2915475638496146,0.06104673,-2.0960228779804235,0.053583946,0.7523451,16.370209,0.3640285523636521,0.056007445,,,198.0829009007366,19.687547910449823,1.2455368,237,27,25,0,0,1.0
865402241897416448,114.6372972673717,21.61355822881292,-1.2098320943739915,0.024214612,-2.0558144864910255,0.020973234,0.5810528,14.616877,0.4085954745919185,0.0224668,,,198.0831325256986,19.684961427165153,0.9606373,225,26,26,0,0,1.0
865402241897417344,114.63588445470833,21.61076737173014,-1.2034404367607525,0.042004976,-2.079643938734577,0.036838654,0.85463715,15.81691,0.3935333581317634,0.038479887,,,198.08534628437752,19.68268779172273,1.0746644,243,25,24,0,0,1.0
865402241897420544,114.62581183361321,21.607933080714435,-1.2635063857127502,0.06501815,-2.102116664155127,0.060382567,0.7723942,16.570177,0.3851901516264452,0.060987193,,,198.08436004664844,19.672947767125965,0.98547095,213,22,22,0,0,1.0
865402379336363136,114.64811458599777,21.634133389950527,-1.2378171725595108,0.02639317,-2.08490911160085,0.025461588,0.61146545,14.530247,0.39646210417917227,0.024166426,,,198.06695928033315,19.702066742822343,1.0585136,214,23,19,0,0,1.0
865402551135084032,114.58221259732146,21.598429390981174,-1.1976882169274277,0.024437774,-1.9804815160295082,0.020828564,0.5930538,14.547709,0.3994393405398646,0.021967968,,,198.07736835736577,19.631835898749753,1.0141038,233,27,27,0,0,1.0
865402551135085312,114.58066966403665,21.598091460307636,-1.2065238300961458,0.064420395,-2.0903486885594034,0.05651273,0.91254616,16.55213,0.37081727790160157,0.057889912,,,198.07712232663616,19.630380365737906,0.984857,220,25,23,0,0,1.0
865402619854567424,114.56121541908618,21.606873973162756,-1.168858226523969,0.040601846,-2.0646580746147265,0.0348133,0.64119625,15.653956,0.35664466894811003,0.03597298,,,198.0612083912347,19.61697844332708,1.0662756,235,25,25,0,0,1.0
