source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,non_single_star,labels,prob,rradec
865401485983205504,114.5985872922101,21.56194812867883,-1.1460529542155773,0.047309443,-2.0126920167544116,0.03628058,0.7711735,15.800236,0.3916170953708069,0.04194317,,,198.1193388692724,19.63207778889339,0.96997195,218,23,22,0,0,1.0,0.014981902468646164
865401485983207680,114.59745367575273,21.560093179547174,-0.9776862020357655,0.068321064,-2.239306425892875,0.054897603,0.77181625,16.55254,0.3074151442302068,0.05730405,,,198.12073597072649,19.630398266967322,0.97688866,217,25,25,0,0,1.0,0.01715226773680517
865401485983208064,114.59340879990845,21.56294132621104,-1.3043238623760625,0.024128668,-2.1294334357773756,0.019453028,1.0228415,14.389463,0.3824826432158558,0.02313603,76.41225,8.130157,198.11642230833385,19.627999205313984,0.9831704,224,24,24,0,0,1.0,0.017280959727282698
865401485983208192,114.59470324383312,21.561472941463062,-1.3308679430119934,0.034580357,-1.6832920550916353,0.027089909,0.63582325,15.05767,0.3935527728646808,0.031281687,,,198.11834977838654,19.628555534390216,1.0668036,225,23,24,0,0,1.0,0.017517177923464085
865401485983209216,114.59816808558087,21.555327302763327,-1.147780440435976,0.050053064,-2.0147388923581167,0.042326894,0.67429066,15.799651,0.3529061615013746,0.045584,,,198.1256849382511,19.629203740201415,1.1461939,218,20,20,0,0,1.0,0.02120465209333745
865401485983614208,114.59028405591617,21.564258730375506,-1.4511619556120623,0.029608699,-1.8687774015305836,0.02480967,1.2949142,11.211769,0.39318601618760607,0.027174454,74.07327,0.2991207,198.1139571197924,19.62581079440399,1.6551359,212,26,26,0,0,1.0,0.018817009301618618
865401516046407936,114.61404331262776,21.570713457708365,-1.2324215329517112,0.12944834,-2.023862459006375,0.10577935,1.0259342,17.770845,0.42569163023014,0.11188141,,,198.1165209862743,19.648703042183204,0.90614855,217,23,21,0,0,1.0,0.009551556953846721
865401520342927744,114.61737851118725,21.57385000527739,-1.067389591002423,0.11122119,-2.1103745683329245,0.08986537,0.94070435,17.509523,0.4257346684211849,0.09780239,,,198.11468933481868,19.652762870220062,1.0353482,221,24,21,0,0,1.0,0.01185060500472438
865401520342929024,114.60895906601802,21.580119728865004,-1.362237871024075,0.058769897,-1.877917239074727,0.05275204,0.9126148,16.54241,0.349282022255479,0.055663824,,,198.10537515008934,19.647898090297215,0.99068725,230,24,24,0,0,1.0,0.005967054190449891
865401520342930560,114.60897567375675,21.577835689891977,-1.1734696508830538,0.023858273,-2.0486586547081163,0.01987887,0.07108307,13.663803,0.39647350881949867,0.021757092,,,198.1076252194536,19.647045669522598,1.1333833,225,25,25,0,0,1.0,0.00428893451921861
865401520342932224,114.60548787711039,21.578537449378477,-1.2479247866081984,0.038175378,-2.0240348501599943,0.03348971,0.6642046,15.644437,0.40543599015569365,0.03469294,,,198.10562897577626,19.644311205642875,1.0230328,236,26,23,0,0,1.0,0.0033538095050723543
865401520342932480,114.60633354109655,21.57657519018367,-1.2244285906068981,0.040246706,-2.117274157198321,0.0343932,0.6494322,15.696073,0.4426151964662479,0.03595775,,,198.10787351836163,19.6442941382207,1.0092927,240,24,26,0,0,1.0,0.001569701739036663
865401520342932736,114.60840529179902,21.574282310009455,-1.166166520299559,0.024194267,-1.983197874035581,0.020462483,0.6297579,14.366013,0.40327333951760536,0.021450251,,,198.11090229189492,19.64520649212495,1.0117036,221,25,23,0,0,1.0,0.0029438944228628583
865401520342933120,114.60485102749546,21.576809310026935,-1.2449386997924505,0.037502278,-2.045402471037731,0.03269618,0.6340256,15.524614,0.342324997914765,0.034047507,,,198.1070880226972,19.643107482394367,1.021377,235,26,26,0,0,1.0,0.0017895302954263823
865401520342934400,114.60822662988463,21.57176891964961,-1.10780249024231,0.128959,-2.1061971008748386,0.11951599,1.2500019,17.926945,0.415283728435971,0.12779714,,,198.1133044242518,19.644098948447,0.86654264,201,22,20,0,0,1.0,0.0043075725726026415
865401520342934656,114.60906487174455,21.570243269708545,-1.1407844416853128,0.02351634,-2.2539764799777897,0.018240647,0.6347637,14.154726,0.37399289697308474,0.020775516,,,198.1151172883847,19.644241168950728,1.0547558,200,21,22,0,0,1.0,0.006033956327814101
865401520342935552,114.60690631159632,21.57086697787055,-1.203973020557229,0.06598222,-1.9383523459993692,0.05677597,0.765749,16.441616,0.44653408161326685,0.061167818,,,198.1136956806525,19.64262066645832,1.1206723,217,21,21,0,0,1.0,0.004510909680064094
865401520342936832,114.60836501828123,21.567503502639568,-1.1435424945742616,0.026126781,-2.082294833277594,0.02040121,0.6039753,14.458782,0.367354981291323,0.021821998,,,198.11754643846373,19.642599223509222,0.9380616,219,25,25,0,0,1.0,0.008163427832425586
865401520342937856,114.60444186760198,21.56949825107879,-1.2157442504325306,0.020708252,-1.9342671677461194,0.017703647,0.66512966,14.14384,0.39253997443195543,0.019945813,91.947075,7.419904,198.11411668652107,19.63998082038761,0.99288553,220,22,22,0,0,1.0,0.005804780084931149
865401550406140800,114.6287700504119,21.564734372477293,-1.105416309876292,0.087066956,-2.1370479395962296,0.07788442,0.92603683,17.21072,0.4232462947083388,0.08063736,,,198.12791371973458,19.659105349624564,0.9950626,200,24,23,0,0,1.0,0.025414993547521858
865401550406151936,114.62441630429048,21.573680276950927,-1.3145436735425962,0.07972838,-2.1545491638453007,0.06974693,0.87236786,17.086168,0.4305805903205693,0.071950406,,,198.11749311968697,19.658753774038754,0.9566497,228,24,25,0,0,1.0,0.018873022520589505
865401554701600384,114.62278118610568,21.574229071250823,-1.20425815022996,0.060916614,-2.0211876188618483,0.05272999,0.7102165,16.309008,0.43308684006059406,0.054900922,,,198.11634127735863,19.657555146277076,1.1236634,237,26,23,0,0,1.0,0.01720438620079229
865401554702660608,114.63678733609413,21.571699407284164,-1.1920937144472723,0.027582591,-2.1057293819771283,0.025335766,0.5698576,14.6677065,0.37915399319411747,0.024040397,,,198.12407462096235,19.668646454348323,1.0411713,207,25,25,0,0,1.0,0.03137819035867006
865401554702661120,114.62986391043754,21.57624193110563,-1.2693244524404812,0.040814076,-2.0533052045125375,0.03535347,0.6605711,15.725605,0.401677006013984,0.03753139,,,198.11701735472374,19.664412838589275,0.9556688,222,24,21,0,0,1.0,0.024283482474070434
865401554702663168,114.63002698903536,21.567644137386466,-1.2224601727460631,0.026424415,-2.105015362495956,0.022662615,0.57729053,14.671156,0.37502216744432143,0.023993455,,,198.12552593322965,19.66129098685911,0.9790345,214,24,22,0,0,1.0,0.02556140057193167
865401584765890816,114.64472316370053,21.57552340050186,-1.4217284351611967,0.1278744,-2.2140389767047584,0.11220895,1.0918369,17.863354,0.38522573248750736,0.11590889,,,198.12329040799395,19.676925368380214,1.0661937,229,25,25,0,0,1.0,0.03912120916260398
865401584765895680,114.64099757097195,21.584651579888714,-1.4175773379258854,0.11381929,-2.137930821829052,0.10507332,1.2409477,17.70276,0.35906413997812753,0.103188336,,,198.11292500335915,19.677182393390126,1.0546385,212,24,23,0,0,1.0,0.03663810362032599
865401589062391680,114.64900363890106,21.58531852927294,-1.120683231661022,0.07599904,-1.9640489628962914,0.065856084,0.8645916,16.99981,0.4198381333645427,0.06877186,,,198.115268463937,19.68432370619381,0.92266566,238,23,23,0,0,1.0,0.044567423876642295
865401589062391936,114.64803021336427,21.585797994767905,-1.1716573362179488,0.077796906,-2.0945201385531744,0.06736057,0.8585682,17.016293,0.3839203489050936,0.069663815,,,198.1144326796183,19.683668025931844,0.9900957,234,20,17,0,0,1.0,0.04373391920601161
865401589062393088,114.64426710148808,21.58459269824421,-1.2216358420704934,0.025634201,-1.9821940872992714,0.021447869,0.58934784,14.602032,0.35552541935304455,0.02302589,,,198.11420756584658,19.67997312569256,1.0302826,236,26,23,0,0,1.0,0.03979162918861479
865401589062396160,114.63714951152738,21.581911039321795,-1.5196983227896315,0.02310733,-1.672789358441223,0.019312881,0.64668846,14.213565,0.4079770935822054,0.020713266,84.98491,6.6604567,198.11417648028635,19.672832017785797,1.0746137,217,22,20,0,0,1.0,0.03225503797000113
865401589062397824,114.64061325026731,21.574009714908847,-1.1830978939038745,0.025466524,-2.0495159676344774,0.021661779,0.60391235,14.415296,0.35965166970903656,0.02289094,54.606518,9.028286,198.12323800847466,19.672814864767826,1.1263447,225,25,25,0,0,1.0,0.035029580406923305
865401619125252608,114.62235397273048,21.575265129285206,-1.294373529498683,0.020483118,-2.001244147741472,0.016733317,0.22592545,12.360076,0.4093796334093166,0.01821507,,,198.1151633020897,19.657580687709206,1.0442436,226,26,25,0,0,1.0,0.016750748674232985
865401619125628800,114.61931986639458,21.574385872262656,-1.2196554359961163,0.09127998,-2.171393908020073,0.073993795,0.85027313,16.996006,0.4696943260817199,0.07706558,,,198.11489029702304,19.654636535440233,1.1322023,228,24,23,0,0,1.0,0.013739749452309054
865401623421080448,114.61270162569377,21.581350094810222,-1.3552140811405275,0.15799703,-1.9454305709181128,0.14477864,1.2339516,18.273407,0.39634142928594185,0.15336058,,,198.1055686189409,19.651584883436257,0.9947288,216,22,20,0,0,1.0,0.009401342866947613
865401623422138368,114.62436443074535,21.580792059037382,-1.193812111253586,0.01810221,-1.8117195812498443,0.013922858,1.2002382,12.661773,0.43461680322874546,0.016485406,74.31009,0.7653276,198.11048634155304,19.661407442140955,1.1486564,211,23,23,0,0,1.0,0.01958080280914375
865401623422139008,114.61463399255837,21.586335056264012,-1.2437966675404655,0.037680194,-2.0150406515284183,0.03303138,0.63305664,15.523746,0.3446634440107156,0.034404702,,,198.10139504217037,19.655138782106434,1.055032,247,26,25,0,0,1.0,0.014347859320314292
865401623422140928,114.61816713947832,21.576093658833297,-1.3541332754883693,0.08666795,-2.420838543795116,0.06995688,0.94979095,17.066477,0.3137004203987675,0.07583975,,,198.11278056074391,19.654292752851436,0.98224705,210,22,24,0,0,1.0,0.01259649736287293
865401623422141696,114.61041872144895,21.582736779012414,-1.2972014481797594,0.021482768,-2.0327304781275277,0.018817624,0.63611794,14.298532,0.43314422574386086,0.020552564,,,198.10335098857848,19.6501469409726,0.9978276,230,25,22,0,0,1.0,0.008955838429342123
865401623422142336,114.61313752226515,21.57924430358244,-1.163991734408793,0.045737807,-2.078728341930815,0.037833557,0.6758251,15.750881,0.3409627861428694,0.04248631,,,198.10780074076385,19.651160888299906,1.0234368,210,24,25,0,0,1.0,0.008557782068595818
865401653484987776,114.62654569849836,21.59137382603431,-1.268307503339797,0.0290389,-2.012081287178945,0.026928995,0.5852814,14.911572,0.33220472489859754,0.026031105,,,198.10090632314328,19.66729842320673,1.0243766,234,25,26,0,0,1.0,0.026469548701605488
865401657781870080,114.63846542065065,21.589243420826364,-1.2222049364326117,0.035015866,-1.9610085292499195,0.027679937,0.6640644,15.149413,0.40601079750881275,0.03104618,,,198.1074643440044,19.676745483535417,1.0188067,216,24,23,0,0,1.0,0.0357425941228511
865401657781870336,114.62858357812058,21.597178235866796,-1.1779688222587512,0.024022618,-2.0379055015069696,0.02081327,0.59768486,14.558254,0.3547113664844024,0.021721698,,,198.09596615718002,19.671253334748233,0.9713334,231,20,22,0,0,1.0,0.03180821737809681
865401687845101184,114.58715385603718,21.563413786331207,-1.365479438504781,0.06741565,-2.075484772517138,0.06159952,0.8004265,16.57668,0.3664127766303672,0.057755504,,,198.11361374106403,19.622796843530033,1.0027584,211,23,21,0,0,1.0,0.02188521091305432
865401692141632256,114.59508516759581,21.573096757339894,-1.1898571304436627,0.043557495,-1.9680434565782547,0.03723324,0.6615,15.819698,0.4210179419214952,0.04018354,,,198.1070754180431,19.633296312828854,1.0154351,237,25,24,0,0,1.0,0.010723659419615639
865401722204859264,114.59312625002069,21.584149462033178,-1.1760154501781983,0.07438116,-1.965670004836318,0.061974343,0.8265743,16.814877,0.3569559039668463,0.07013949,,,198.09548434079687,19.635805738788065,0.961783,217,21,20,0,0,1.0,0.01536326346416911
865401692141632384,114.59378029327654,21.574205599112084,-1.223801160047975,0.026051491,-1.9892623898825819,0.022093669,0.6031561,14.585704,0.39118648877880763,0.023988934,,,198.1054972322153,19.632594511202278,1.1227154,240,26,27,0,0,1.0,0.011863667839878418
865401692141633664,114.58877107206936,21.575893914239295,-1.068516854852966,0.02656504,-2.158256236715364,0.022396518,0.5839195,14.748433,0.4054587790440984,0.024346843,,,198.10196170071373,19.628925637003153,1.055965,234,24,23,0,0,1.0,0.016847235891672047
865401692141633920,114.58675509399454,21.57733945635569,-1.1681807753061237,0.043864075,-2.0369192133660774,0.036505383,0.6238508,15.52566,0.39216049582759827,0.040504362,,,198.09978636279854,19.627739882843862,1.1193446,206,21,23,0,0,1.0,0.018970980050221492
865401692141636096,114.58745789442027,21.57221038380564,-1.1314950630551242,0.07349575,-2.1118754606744847,0.06606631,0.79452324,16.783134,0.37828388064135277,0.06506944,,,198.10508767359056,19.626397684571213,1.0960976,231,24,26,0,0,1.0,0.018387820068158218
865401692141637504,114.5877878671136,21.569391054430863,-1.2464858577020974,0.031122554,-2.0781424469689647,0.02691324,0.6381178,15.059529,0.35421673127385167,0.028529791,,,198.1079805316846,19.625611389623604,0.9752143,218,22,22,0,0,1.0,0.018734214067962975
865401692141638528,114.58342037585433,21.572177466723794,-1.1260681252615647,0.081199065,-2.1551175898115855,0.07220438,0.87161446,17.039965,0.40229611994889614,0.07289478,,,198.1036068542969,19.62291150318785,1.0410764,239,22,20,0,0,1.0,0.022386070968049093
865401692141639936,114.58493005646093,21.56708530760639,-1.1267851344297697,0.024178902,-2.076803342835122,0.020900007,0.5985031,14.511562,0.3832338176745821,0.021793649,,,198.10917412382906,19.62227733680833,1.0467589,233,24,23,0,0,1.0,0.022203668382527457
865401722204854912,114.60068428562826,21.58639718628469,-1.3358440882809322,0.10646304,-1.977588998166966,0.09583559,1.1616764,17.635988,0.43965478087449567,0.09695788,,,198.09610798783999,19.643161011032646,0.9854354,242,22,20,0,0,1.0,0.012243234625363452
865401722204857344,114.59913192214037,21.590856048736132,-1.3237310835845049,0.14731443,-2.3563630591512,0.13829409,1.0598145,18.081364,0.40303695602571477,0.14123815,,,198.09114610565925,19.64351740236661,0.9862075,190,18,17,0,0,1.0,0.01695412036986952
865401039306618368,114.55594991245653,21.575919688714794,-1.099390631762522,0.03577486,-2.112926849656871,0.031214831,0.6243868,15.4454,0.41225828548511984,0.032300048,,,198.08963597432276,19.600698793699536,1.0077246,230,25,25,0,0,1.0,0.04965892597101262
865401039307016448,114.5627662053671,21.583049497474082,-1.228704870650229,0.01892943,-2.0523084714436854,0.015607655,1.5954828,10.573787,0.3993711775136948,0.017740985,74.12815,0.22566198,198.0851886161479,19.609269609018757,1.0138257,233,26,26,0,0,1.0,0.04355303360639302
865401726500318976,114.59369439731933,21.58493330653111,-1.361614403420012,0.12952766,-1.867801190959233,0.11171375,1.0192032,17.818874,0.3831139286547837,0.12800238,,,198.0949272230329,19.636591989433114,0.9998641,209,12,12,0,0,1.0,0.015389666510611456
865401726501360512,114.60281304769295,21.584224317961308,-1.1409851359977996,0.035384744,-2.0445303013115304,0.031174535,0.6276598,15.49671,0.4176349448336747,0.03206733,,,198.09904011759852,19.644167925881465,1.0246022,247,27,25,0,0,1.0,0.009459598709363823
865401726501361792,114.60260359639967,21.58234304411631,-1.1046859276244922,0.039077856,-2.0031886917389645,0.034013268,0.6515026,15.678765,0.46542789853020805,0.035453055,,,198.10080976855724,19.643273850235094,0.9983023,239,24,23,0,0,1.0,0.007760635760069151
865401726501362560,114.60323292978707,21.580431512648225,-1.223232104154035,0.045709472,-1.9859972807860407,0.040354416,0.8042698,15.971231,0.3650078309042885,0.04135801,,,198.10292339985025,19.643089915131927,1.0624229,238,23,25,0,0,1.0,0.005756602181434792
865401726501363840,114.59946494253012,21.58126022852543,-1.169541125743856,0.024045752,-2.1793974951735144,0.02083696,0.5893507,14.388493,0.4061321446723405,0.021897964,,,198.10069750366034,19.640162642362103,1.1081051,231,27,27,0,0,1.0,0.008636061437691418
865401726501364096,114.60041694361101,21.58015380883692,-1.2239978747711304,0.051083263,-1.909093088267492,0.04431387,0.8261471,16.147089,0.40096578333871374,0.045114428,,,198.10214109483016,19.640561812436758,0.9351179,222,23,22,0,0,1.0,0.007182078916786711
865401726501365504,114.59907502060321,21.578505547834272,-1.214451117168267,0.057755996,-2.1383478878471265,0.050398424,0.8415842,16.444864,0.41188871501486346,0.05208886,,,198.1032574345913,19.63878178422,0.9507275,236,23,24,0,0,1.0,0.007324053146934049
865401726501368448,114.59216823667953,21.579930616140665,-1.365149552829164,0.09020838,-1.9366122891958923,0.07751069,1.0512486,17.171642,0.38478613719371446,0.08285108,,,198.09926956952918,19.633380438807478,1.0106279,216,24,24,0,0,1.0,0.014248468111481465
865401726501368704,114.59075430181186,21.58005530286568,-1.1273021341445748,0.035317488,-2.195251985836987,0.031671975,0.59304714,15.108398,0.34307655299188,0.03259598,,,198.098617280211,19.632211309696917,1.0479314,210,20,19,0,0,1.0,0.01562721354650139
865401760861110272,114.58356366361623,21.581223411784794,-1.223495393615577,0.06541122,-1.9671825475174414,0.05732913,0.7774658,16.670795,0.33234853736446734,0.05858198,,,198.09477548743104,19.626468393818534,1.0449487,231,23,19,0,0,1.0,0.022851812678822424
865401760861112192,114.5775370780439,21.582695761836398,-1.1778612984449657,0.02163,-2.057717247584862,0.018003447,0.6758518,13.768371,0.3728237298106517,0.02022566,78.54175,4.733805,198.09107107421522,19.621842527019652,1.1313618,219,24,23,0,0,1.0,0.029053764196109607
865401760861112576,114.57644529239883,21.582950201268158,-1.0538305175229743,0.0764676,-1.980485066063944,0.06706375,0.81622505,16.8117,0.4007860400432358,0.069034465,,,198.09041205679117,19.62099984340003,1.0674667,224,23,24,0,0,1.0,0.030174236344384233
865401760861112704,114.57919153418362,21.58008019261521,-1.2603961075862888,0.03042143,-2.3312334691588865,0.026125547,0.5820856,14.92248,0.36035267851209757,0.02772336,,,198.0942600495147,19.622273072375506,1.1151924,229,11,10,0,0,1.0,0.026861572279763202
865401760861112960,114.57958647565988,21.579304869643558,-1.2597679779274542,0.019936228,-2.0894530911341826,0.01699474,0.55441475,14.030579,0.3793413201037051,0.018043004,76.4567,16.33875,198.09516956900393,19.62231855247459,0.9905328,236,23,21,0,0,1.0,0.026341016388128528
865401760861117568,114.57160786289123,21.577989577100215,-1.1106959916955437,0.12826733,-2.097271278589107,0.11232723,1.1968651,17.67957,0.3060297194133682,0.11611818,,,198.09347145757573,19.61495517753261,1.0637038,209,22,22,0,0,1.0,0.03411098831417308
865401790923940224,114.59148447773396,21.597456551898937,-1.277870840582587,0.016320296,-2.0577539125560307,0.013641951,1.169342,12.3292055,0.401785041371501,0.01540005,71.83156,1.5872085,198.08179717203168,19.63944292156844,1.1926163,249,27,25,0,0,1.0,0.026369267419847183
865401790926365952,114.58591588998068,21.587154154489564,-1.4666042157339738,0.14553428,-2.048827899677896,0.12868764,1.0512009,18.002687,0.3302581343300288,0.13335903,,,198.08983132146457,19.630742920199435,0.92140216,213,20,21,0,0,1.0,0.023040054629722202
865401795220837120,114.59360467142156,21.59336563529812,-1.2181227430823782,0.03322916,-2.104127216167211,0.027879657,0.5791149,15.180166,0.353371414566054,0.02996448,,,198.08661016451137,19.639714606602425,1.0461577,231,22,24,0,0,1.0,0.021782616153946714
865401795220838656,114.59078441350154,21.593102422691175,-1.025157133700357,0.13429667,-2.1231978579621518,0.118359946,1.0654831,17.958078,0.36337983150268877,0.12245012,,,198.08581222549793,19.637188519271245,0.8834415,233,25,25,0,0,1.0,0.023251111360444193
865401795220838784,114.59304075976003,21.59085423855204,-1.1409853380933435,0.041613158,-2.024849174159453,0.03540851,0.67015934,15.774781,0.41341722106760737,0.038051303,,,198.08886599555464,19.638276520424697,0.94998294,241,24,24,0,0,1.0,0.020082966091298244
865401795220844160,114.58953058134949,21.584734605879117,-1.3253664597135961,0.017137362,-1.852018731104684,0.013896887,1.1678009,12.833498,0.40645259848926574,0.016133754,74.88268,0.8966396,198.09356233898785,19.63293440325649,1.0067446,215,22,21,0,0,1.0,0.01869542292756697
865401795220844928,114.58409832156396,21.58777612694522,-1.2061458739520263,0.026248543,-2.018422294164262,0.02363046,0.62119293,14.463476,0.3780617404548062,0.023536319,82.12925,9.381023,198.08853939034663,19.629415327471207,0.9699874,190,20,21,0,0,1.0,0.024919661826512344
865401795220845312,114.5817733103066,21.589620404392083,-1.3895456887759563,0.03569195,-2.107769069995232,0.030570304,0.6067486,15.343049,0.3360868545247094,0.03151178,,,198.08585672396973,19.628115086414653,1.0131656,219,21,20,0,0,1.0,0.0278610207535657
865401795220845568,114.57828212549006,21.592563081280055,-1.1400185357888568,0.034658052,-2.1024796345082746,0.029867446,0.5823345,14.905557,0.4046182905317862,0.032701366,,,198.0816582813697,19.626228506407184,1.2152787,219,23,24,0,0,1.0,0.03237944611082384
865401795220895872,114.58048890674074,21.59235728670539,-1.3648768909720022,0.050735522,-2.0496654502597496,0.044082746,0.70552635,16.068136,0.3611515302731155,0.04496478,,,198.08268717927538,19.628048819425473,1.010893,224,23,23,0,0,1.0,0.030423743793440212
865401795220896000,114.58045267190856,21.589444589856186,-1.1838743324109182,0.018709673,-2.0310984150117206,0.015733333,0.6178999,13.795049,0.356795942813402,0.016582094,65.92519,8.702303,198.0855346291442,19.62691224633662,0.95944524,225,22,21,0,0,1.0,0.028911549324407985
865401825283678848,114.61200026686558,21.596124364027865,-1.360039295480174,0.018910637,-1.9893849058479396,0.016342701,0.2972908,12.403625,0.4349785721653239,0.018023644,,,198.09079057990164,19.6565868166421,1.172292,238,27,26,0,0,1.0,0.02189407007444308
865401825284078976,114.60728880126554,21.595884700527453,-1.217925611756257,0.06306448,-2.083184901945706,0.054480836,0.77000237,16.565487,0.33433115450685036,0.059297133,,,198.08926131097056,19.652442645965678,0.917847,219,22,25,0,0,1.0,0.02076757169602648
865401825284477568,114.60724703878671,21.588613153237432,-1.0746958272185858,0.1846822,-1.9103998690678392,0.17448951,1.1948414,18.525497,0.3969877992264541,0.18118113,,,198.0963896191971,19.649647897223083,1.0129268,217,22,20,0,0,1.0,0.01352774457421453
865401829579514752,114.60213154481515,21.589059477227373,-1.129788595379541,0.045176458,-2.0156591388010865,0.037954863,0.66510105,15.659857,0.3821132709967725,0.04325437,,,198.09403477079397,19.64541630627674,1.0575206,202,4,2,0,0,1.0,0.014301660371334133
865401829580568320,114.61020906704273,21.59427635595686,-1.1679089044456896,0.03745657,-1.8965560737470835,0.032851864,0.6152754,15.440668,0.4153682558062189,0.034782305,,,198.09193531512634,19.654344770930436,1.0614293,237,26,24,0,0,1.0,0.01963842788813702
865401859643819648,114.61525881624056,21.600571567907952,-1.2439981679688283,0.09349195,-2.0161802296694122,0.08341828,0.9405117,17.330593,0.41205466386299006,0.089475624,,,198.0876415395889,19.661077130220043,0.93597585,216,21,21,0,0,1.0,0.027160129508652868
865401863940300416,114.6175149177406,21.608052438652077,-1.060571192191899,0.04120111,-2.084856151209792,0.036376223,0.64449024,15.634671,0.4083971848267063,0.03742329,,,198.08113593269414,19.66585548112916,0.99312603,210,23,22,0,0,1.0,0.03495870463217991
865401863940302336,114.61542819473152,21.605101441710904,-1.2444532854327395,0.031430494,-2.0338463485918625,0.0295484,0.5904064,15.035125,0.3878059418013608,0.028849805,,,198.08325410725152,19.662941074718216,1.0272542,220,23,21,0,0,1.0,0.031487808777192344
865401894003557504,114.59824185229405,21.599249169864176,-1.2192845254831766,0.050245948,-2.087754669216484,0.04966986,0.80264854,15.98724,0.37455675625499263,0.048786994,,,198.0825672425744,19.645936191713297,1.1291522,208,23,22,0,0,1.0,0.02516438948060976
865401894003559296,114.5889703823256,21.601189067575493,-1.1173626553420863,0.057356376,-2.1273483203889274,0.048697207,0.7477493,16.461102,0.391509024016691,0.051726937,,,198.07718875556327,19.638696385513647,0.98747605,243,26,25,0,0,1.0,0.03086804883463881
865401894003564672,114.60007438052669,21.607365082139296,-1.1554001248764858,0.1581115,-2.10233324116337,0.14000155,1.0812893,18.14603,0.3024976531554229,0.14353718,,,198.07528012091782,19.650591575619597,1.0360003,218,25,23,0,0,1.0,0.032650992388726534
865401894003568640,114.59973646508027,21.610579304532298,-1.1188011775538311,0.108027585,-2.2114204248004596,0.0946338,1.0043411,17.617403,0.3506566836076304,0.09527377,,,198.07199566851116,19.651520170361987,0.9773241,241,27,27,0,0,1.0,0.03587663912913979
865401898300044928,114.60367693097717,21.600749717068663,-1.1290900974502822,0.034673527,-1.9841874696649868,0.030240439,0.5981922,15.275086,0.3763249553073252,0.03112016,,,198.0831287467779,19.651181088162833,1.0924796,231,24,23,0,0,1.0,0.025636572575086967
865401898300048128,114.59757618485209,21.595362691218856,-1.2474521466861501,0.02547016,-2.0234963737425486,0.02207599,0.6044359,14.56449,0.4072298878258239,0.023642858,,,198.08613602025562,19.64388897169863,1.0602528,240,24,21,0,0,1.0,0.021715205867269393
865401898300110720,114.59661679074657,21.60624291364199,-1.2286122809556164,0.045338597,-1.9893855605637767,0.038294293,0.71458626,15.568152,0.4167927975040894,0.039805517,,,198.07508771135065,19.647191531266404,1.2711426,235,26,26,0,0,1.0,0.03233131933217632
865401928363306880,114.60866693868935,21.61087764858071,-1.1745478197944363,0.12830678,-2.0408229241198343,0.11739427,0.97867775,17.964191,0.35112366355842833,0.12170108,,,198.07504672820815,19.659315589609502,0.93403333,227,24,21,0,0,1.0,0.035823251462575006
865401932659777792,114.60917476688941,21.614783180374165,-1.2233015781564789,0.036716998,-2.0731420820189514,0.033711392,0.60808754,15.408339,0.39177966120429214,0.03258458,,,198.07139946312253,19.661233739561908,1.0329206,230,25,25,0,0,1.0,0.039758276193537556
865401932659778432,114.60425671693538,21.617528413833686,-1.0489244253992738,0.052899703,-1.945895442180749,0.04646855,0.72620773,16.161495,0.40979646380750767,0.04795114,,,198.06686065690343,19.6580443711919,1.0778874,245,26,26,0,0,1.0,0.042364193477943395
865401932659778816,114.61329224164712,21.607431047824367,-0.3943853150795673,0.12655038,-2.750105859771198,0.11702007,1.2383423,17.805138,0.43018490638225676,0.11475743,,,198.08016523720391,19.66198720813711,1.0076135,217,21,19,0,0,1.0,0.033149434809619356
865401932659848704,114.60288931989754,21.614578129110217,-1.1941935360531046,0.06538121,-1.776093239837329,0.056481525,0.81705284,16.657782,0.425040765355346,0.057110295,,,198.0692474237774,19.655749122265902,1.0424991,244,26,24,0,0,1.0,0.03948588666460703
865401967019510656,114.64854537808232,21.59777298051018,-1.1903490310066778,0.06380793,-2.0112510307649534,0.052943572,0.90045357,16.537292,0.39287728913791975,0.05654985,,,198.1028573603244,19.688652669822133,1.0664985,214,23,20,0,0,1.0,0.04852010686583439
865401967019510784,114.65478757407324,21.591838227463008,-1.3639833109831643,0.03138692,-2.040348676283191,0.028808715,0.5890465,15.044855,0.3620299890745946,0.027729904,,,198.1110275395233,19.691772687895963,0.99413824,228,26,25,0,0,1.0,0.05192678224704184
865402035738987776,114.64167823262599,21.603826603870132,-1.235852689221105,0.027218169,-2.096889322215298,0.023379285,0.58515644,14.856485,0.36650970059731863,0.024597159,,,198.09433663186937,19.685040234818086,0.95985985,234,25,22,0,0,1.0,0.04606189300435193
865402035738988672,114.63492410126142,21.604685821678824,-0.8705320860504151,0.034144692,-2.03375090200537,0.029958837,0.67059994,15.41165,0.41480792605705624,0.03133001,,,198.09096316401968,19.67955544731139,1.0496994,243,28,26,0,0,1.0,0.0415928365977272
865402237600955136,114.63978269225035,21.614740722540674,-1.2915475638496146,0.06104673,-2.0960228779804235,0.053583946,0.7523451,16.370209,0.3640285523636521,0.056007445,,,198.0829009007366,19.687547910449823,1.2455368,237,27,25,0,0,1.0,0.0522764617737594
