source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
3372763016398494336,98.25989239900187,20.454593367586167,0.7007320163791646,0.25719878,-1.275330516999754,0.20117277,1.1585178,18.608313,0.4462866755772806,0.22189113,,,192.64226257782164,5.306327571578015,0
3372763016398503424,98.26043616899635,20.457009651844018,-0.6111486291492525,0.10771627,-2.0679588587959814,0.08169439,0.97768784,17.294205,0.284402405135032,0.10271331,,,192.64033290260468,5.307878768012882,0
3372763020697047040,98.2620674375622,20.4612829844412,-0.2348254990226959,0.03257842,-0.6727971896645193,0.025264066,0.9344921,14.822365,0.41163567392283584,0.02990344,,,192.63720622363002,5.311181021783814,0
3372763085117982464,98.29393088039579,20.45743403058989,0.9835929391480088,0.062550716,-0.6854595934084637,0.051353697,0.8408251,16.283688,0.29439180346475113,0.05903861,,,192.6542634888616,5.3360325952250856,0
3372763119477718400,98.27290884450943,20.457795516790537,-0.5444708949492832,0.08259304,-1.9641509745636143,0.06362984,0.84958076,16.775387,0.42589670320495204,0.07443479,,,192.644959065642,5.318647404827007,0
3372763119477724672,98.27002412155451,20.46027120201954,-0.49290379747254404,0.11273584,-2.007679787401799,0.087393634,0.98109055,17.350933,0.3112675456893262,0.10380874,,,192.64151124565436,5.317363430549061,0
3372763364294128384,98.27207358882693,20.47701757368484,-1.1138210548882457,0.019408034,-2.0686003966633923,0.015658684,1.4653606,13.550993,0.38264448497836456,0.0185798,67.85379,1.9807129,192.6274016021335,5.326677845995172,0
3372763467373339008,98.31321410737351,20.473089899713226,-0.8135055398241811,0.019597905,-1.803073447724699,0.0157815,0.8660803,13.588124,0.4522706386921755,0.018619193,,,192.64848829313854,5.359236667117686,0
3372763634873898240,98.34237640772416,20.509252334416907,0.7111529652336616,0.17350394,-1.3636292047441918,0.12638073,1.2103977,18.058983,0.35959368117375246,0.16288206,,,192.62857012641132,5.399988340358864,0
3372763669233404928,98.31648710133643,20.49692003783795,-0.7073642268614947,0.019823289,-1.8389915244171735,0.01553009,0.42149067,12.39427,0.36417910129324704,0.01979218,,,192.62855744365888,5.372783301069377,0
3372763673531762304,98.3166755074265,20.504820539778756,0.5610954215026727,0.037576657,-0.778515905750356,0.029555742,0.6753397,14.9270735,0.15564966141602365,0.03144163,,,192.6215665753041,5.3765257097570665,0
3372763776607706880,98.29439187809358,20.496032188956573,0.36431239413462607,0.09962114,-2.032583874693267,0.07375486,1.0857458,16.789207,0.351604708692102,0.08817325,,,192.6199177320911,5.353938164875276,0
3372763909751824256,98.31645919890788,20.517801471723836,-0.10973546359742992,0.030108308,-1.2964207511256207,0.022686435,1.5875063,14.505782,0.14297192714304774,0.026251946,36.371822,3.4932218,192.60985553958824,5.382235586094784,0
3372763914049924992,98.31914781629744,20.527738844058554,-0.1980378522173203,0.07057984,-1.133410697250466,0.053682335,0.8605871,16.388205,0.24111210592378454,0.06293251,,,192.60210841730026,5.388988541211675,0
3372763914049928320,98.3077061797967,20.52420897291691,-0.14997593478574892,0.068884656,-1.29471360776415,0.05120815,0.9349718,16.37341,0.21430559427463033,0.0626769,,,192.60038408638752,5.377838235240641,0
3372763948409669632,98.2962895957627,20.522391730413975,0.08929296406719234,0.02662905,-1.3239059909428699,0.019349664,1.3584471,13.989558,0.1681272281131666,0.03218674,44.619324,4.7049937,192.59713681939286,5.367486023084938,0
3372763982769401344,98.31341237787498,20.534944573504912,-0.13937471914334187,0.032002974,-1.2687623244931283,0.025465883,1.5055342,14.549175,0.12099722867135795,0.027455566,37.31271,9.867607,192.59321071863326,5.387471769086076,0
3372763982769403648,98.31094499262568,20.52843570975524,-0.12596702578640573,0.047641374,-1.3598058298566686,0.035454236,0.8845644,15.639306,0.1023610347724334,0.044501767,,,192.59798345538192,5.382459182039318,0
3372764051488900352,98.23036303107519,20.488485157433274,-0.8262063483211529,0.09228838,-1.9827326430815946,0.071162425,1.0366306,16.970161,0.44819044262432284,0.10490282,,,192.59931978342541,5.297073536883555,0
3372764154568111744,98.24078893092738,20.502270109115585,0.40797087997649895,0.025714895,-2.3018021495500705,0.020574484,0.44900703,14.047532,0.24704102607810136,0.027615799,,,192.5914404853052,5.312035016031587,0
3372764188927847808,98.24813830559106,20.507696688844394,-0.3253549877627735,0.041183494,-1.3915832416691236,0.032043476,0.6569338,15.288424,0.2264398261995503,0.044116396,,,192.58972448642226,5.320632349732609,0
3372764257647325696,98.23832845323918,20.50924147298939,-0.7200764604930381,0.05533598,-1.815521950815805,0.0434632,1.3612375,15.90152,0.21683262292552602,0.06279479,,,192.58415159263745,5.313147884660806,0
3372764425147648256,98.21837129492467,20.512996392167967,0.8396223844701765,0.021031016,-1.9145737403331677,0.017009431,1.3541641,12.84614,0.3432440703638833,0.023222268,40.13957,1.2589927,192.5722655128064,5.2982007160548275,0
3372764463805756672,98.22632315768162,20.518513344895638,-0.38586214770657645,0.05133177,-1.435415645853539,0.039919797,0.57256603,15.640343,0.14254571147433864,0.07055225,,,192.5707267832798,5.3073415527566015,0
3372764562586848640,98.26303432782213,20.513829149795264,0.45653637582449375,0.08912517,-2.1983033450364093,0.066758886,1.0137978,16.679375,0.31995041814173947,0.09097335,,,192.5905994962478,5.3358474158409726,0
3372764566884967296,98.26530570506982,20.515399337291072,-0.1395454555468663,0.0428837,-1.2929758784003649,0.0332286,1.47192,15.252338,0.14756013138859855,0.04394818,,,192.59016444687546,5.3384557493677685,0
3372764631306352896,98.25084176082017,20.52889978352109,-0.10534594235132999,0.02558414,-1.2803943666883084,0.02053207,1.5696859,14.24863,0.1721254987699739,0.028555034,35.625366,3.4085393,192.5719062436773,5.332516300937621,0
3372764734385582464,98.2915110142197,20.53689839707735,-0.20221197735282237,0.08353579,-1.3036085409056535,0.060657922,0.83814716,16.482908,0.2663473577066076,0.083623,,,192.58211334515997,5.370082376545183,0
3372764773043388544,98.28042967217172,20.54473341245647,-0.1981802608834751,0.039691243,-1.269192881695468,0.027545456,1.4518671,14.877348,0.11877188740902822,0.037692513,75.78583,7.3311033,192.5703705162046,5.364392184048261,0
3372764944842086528,98.23788743156076,20.560590388247576,-0.7588307925621546,0.06350482,-1.490826344124076,0.049009796,0.77488804,16.156826,0.22028152405934195,0.06974995,,,192.53801620393548,5.336098638251956,0
3372766314933460608,98.38569179896207,20.493226453493158,0.6509564431754599,0.0454497,-1.0799260702397464,0.0341418,0.6958523,15.589272,0.2898255875679473,0.042159464,,,192.66140107145267,5.428878504668317,0
3372766658530917760,98.40624561272348,20.530275885820554,-0.7709017170673884,0.01832037,-1.3020167982156852,0.014222229,1.357172,13.439293,0.3056418931571995,0.015957324,75.9957,2.1547868,192.63699640493044,5.462834754875542,0
3372767109505579776,98.39447478535277,20.54329569069549,0.4409830026807545,0.07456748,-1.8872094415964031,0.05639013,0.86569023,16.61896,0.43872687357545315,0.066364974,,,192.62031862829738,5.458912084724017,0
3372769514687278080,98.33976149471901,20.5138858470984,-1.0235294407780593,0.048336323,-1.1284018648760337,0.035901163,0.6351557,15.658719,0.16527061205551208,0.044560008,,,192.62330642389253,5.39990774982602,0
3372769549047009152,98.3699855327,20.522372432390206,-0.3147575232864276,0.045695353,-0.8878762326589223,0.03474209,0.45835972,14.8957615,0.2437015087871795,0.042462017,,,192.62860604353972,5.4289844333579165,0
3372769549047009792,98.36763206774316,20.521039855396598,-0.3738210912684122,0.04117142,-1.3643556108995762,0.030637553,0.5200281,15.381061,0.23640690615921237,0.038450304,,,192.62879496868797,5.426415678563617,0
3372769583406754432,98.33389190091665,20.521652104999646,-0.14569557781410375,0.03418571,-1.3011434602271064,0.025691587,1.4446611,14.996937,0.20129245558051903,0.032718062,37.84024,7.6067686,192.61384947843027,5.398532066061241,0
