ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
100.21696038274419,-16.61577262886386,-1.1064828730089618,0.104628414,0.8876593817808317,0.118397556,1.1402607,17.906773,0.3286486860249257,0.11333966,,,226.68856029513412,-9.770870777717537,0
100.21729967727465,-16.60693649483302,-0.4184744121528038,0.09254609,0.6990390947781332,0.10435859,1.2213192,17.588827,0.25363115817236176,0.10139754,,,226.6806140943578,-9.76676484692532,0
100.16494339307481,-16.5958106363949,-0.13002323574859817,0.016940402,1.7214607693494257,0.017843967,1.7418566,13.916849,0.28555116894281174,0.016321259,26.973515,1.2320602,226.6484631041564,-9.807229429092466,0
100.18527695872461,-16.578316966961708,-0.40450841438409246,0.11659256,1.199534484384419,0.12571129,1.3814468,17.846785,0.3477755111291178,0.11462813,,,226.6409787322827,-9.782101884055054,0
100.2129664647232,-16.569069885527067,-1.5572143973225223,0.08997668,1.3712888302979684,0.0963473,1.282856,17.54617,0.39414366709312315,0.09102768,,,226.64413456426897,-9.754170536736098,0
100.21232872902432,-16.56046930778702,-0.39362224751206343,0.06003903,1.011867967039891,0.058320124,1.572402,16.460829,0.15191960882238603,0.05781473,,,226.63599475376375,-9.751010116036994,0
100.21055035114232,-16.547207839500356,-0.6512028668552365,0.09065202,0.7717366437269719,0.10140351,1.1397419,17.674944,0.2683985618867733,0.09801182,,,226.62311025803837,-9.746824162384693,0
100.1826614596018,-16.55445775633947,-0.12772408612518182,0.06309551,1.3116852453554324,0.06833275,1.0494366,17.003809,0.1540863748539049,0.06465088,,,226.6180398650703,-9.774068702760843,0
100.21600877877815,-16.545394442548773,-0.8037303375885281,0.16970816,0.9873874934622806,0.19359984,1.25317,18.64789,0.4271223547601901,0.1853838,,,226.62374203242533,-9.741321558814745,0
100.26720935598206,-16.55376839248799,-1.15699866650758,0.06133177,1.1896683135627824,0.06869077,0.931818,16.959906,0.19124175309413083,0.06295731,,,226.65290242721193,-9.70066645854516,0
100.2865797798423,-16.53713329811498,-0.7814535280043539,0.08189105,0.2804818146899903,0.09442053,1.1941605,17.53201,0.1968230888088602,0.08683635,,,226.64581596237232,-9.676734988670617,0
100.30146857104839,-16.51789090299478,-0.7378913172412145,0.059161853,2.0145268882273757,0.0678526,1.1291523,16.902199,0.4012768476312893,0.06459898,,,226.63446550131135,-9.655549956181108,0
100.3068327899845,-16.524256544830212,0.13912199618130916,0.016609004,1.554807402320539,0.018512301,1.2148743,14.169237,0.22059382564319807,0.016899265,59.492886,9.649173,226.64254256190915,-9.653661738320679,0
100.25377911426953,-16.519639790449855,-0.9734306786974699,0.15823233,2.403781304839383,0.18217523,1.2729931,18.700432,0.35338482208201544,0.1638953,,,226.61603318791128,-9.697541994158533,0
100.27583355286957,-16.51801887161148,-0.9539584234459622,0.09017706,1.8862913729984363,0.11092512,1.1680756,17.440083,0.21715577184051585,0.09068421,,,226.62381363192904,-9.677771252187023,0
100.28696894125984,-16.494769116667076,-0.25036777586494396,0.068818584,0.6384054922193992,0.07898582,1.5361118,17.233528,0.2002016862019131,0.075157925,,,226.60722083507244,-9.658099387520688,0
100.28430392830242,-16.492615516400246,-0.15272869922910415,0.043422572,0.8670316362639272,0.049634386,0.6994295,16.362892,0.1849934934061458,0.04710722,,,226.60413085010214,-9.659473644015202,0
100.29047104705118,-16.50258661502172,-1.3668072058891423,0.031318247,1.44292506305524,0.035816696,1.0924587,15.636857,0.36635870411141386,0.033329003,,,226.6158440763311,-9.658448095001653,0
100.32602525301436,-16.505839582683326,-0.37920999893967855,0.15607287,0.9956367103770019,0.18674943,1.1384754,18.616016,0.4028638074249785,0.16798005,,,226.63375916560466,-9.629110048780255,0
100.35299337568665,-16.497545121316648,-0.1812026022365746,0.08806259,1.0339549604866558,0.10316899,1.3512249,17.66155,0.33650485573629774,0.0924517,,,226.63750637924224,-9.602207439292096,0
100.36410533192472,-16.487875362924257,-0.12840799603004172,0.04771038,0.9220495183354178,0.053320486,1.1496096,16.42653,0.37456053392745625,0.047141097,,,226.63333370479285,-9.588419735051044,0
100.33431661614118,-16.496485959259807,-0.17536492819480728,0.07495705,0.9101819538846737,0.083983466,0.8401489,17.279852,0.15512728059207523,0.07494038,,,226.62868796611698,-9.617898785336,0
