source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b
3372756526706541184,98.27740607436083,20.305908874529614,0.46410713925581704,0.09195364,-2.1540608845271496,0.068779394,1.0020981,17.02374,0.2609154453928311,0.08955101,,,192.78278005075856,5.253425322340631
3372756556768519040,98.28392567590936,20.305060346229265,-0.5062732479305107,0.20554411,-2.7495202904406444,0.16317375,1.2201958,18.346235,0.5952313660022563,0.18595675,,,192.78632817361682,5.258487230242156
3372756556768565376,98.28452548045856,20.319829452257256,-1.1317394608644291,0.25890547,-7.493314462044167,0.18282564,2.818142,18.56754,1.7679205951181038,0.225917,,,192.7733711537619,5.265696295709017
3372756561066272256,98.29287146491933,20.313822891496425,3.2934845008313633,0.09143324,-5.176406547537927,0.066687346,1.2162113,16.84865,0.4463424902046218,0.08123773,,,192.78231489048306,5.269941377165969
3372756591128218880,98.23379475608122,20.29241080084462,1.9169266048882165,0.1006248,-4.81124944671462,0.07541732,1.5122681,17.22021,0.6885140260124154,0.08718556,,,192.77619328422287,5.2108552403338075
3372756591128228096,98.24800219769322,20.295734931425503,-0.28786724633839134,0.087486364,-1.2171794897557433,0.06513806,0.8605137,16.954283,0.432470935358919,0.0812865,,,192.77930039980075,5.2242360021270455
3372756595423121792,98.24745404129561,20.292795668739068,3.3668857496042115,0.52425677,-20.08422558364821,0.33836934,0.9314861,17.595148,2.167940725277261,0.41056448,,,192.7816950441417,5.2224424587254195
3372756595426030080,98.24697848937902,20.293161002779357,1.1449067483234434,0.020455461,-1.9095553234096432,0.015540621,0.23688221,13.569997,0.24026320467626008,0.01799999,,,192.78116472876758,5.222211132481777
3372756625488000768,98.2431417226734,20.306159636510255,-0.33822317363284377,0.08454219,-2.0509029571093325,0.06281296,0.9051399,16.861626,0.15639658420409464,0.07274534,,,192.767895293367,5.224912056866665
3372756629782854528,98.24661221598082,20.30279302652729,-3.013309980859927,0.09902032,-1.1641432722113914,0.073665895,1.1693077,17.110947,0.5087862063088606,0.08526607,,,192.77239192836197,5.226281752277481
3372756659847723136,98.23396537212082,20.30072919892928,-0.2795019792983371,0.05862135,-1.85367626249827,0.046649795,0.8934126,16.097351,0.4496504086532569,0.049496286,,,192.76882572597717,5.214778059698476
3372756659848171904,98.22486217648859,20.30560157168508,-10.764672713354974,0.33614072,-12.702270849711098,0.23514085,2.945898,19.108496,2.557291996846336,0.30708575,,,192.7605714403005,5.209387339590486
3372756694207498496,98.24261844320438,20.312332712117925,1.6772259207633906,0.21680838,-13.829213612370639,0.15705118,,18.423845,1.880129850551872,0.16786486,,,192.76214941893338,5.227279870102706
3372756698501673728,98.24207105084767,20.31255078356725,1.2760697640891028,0.16016291,-2.9289241897408003,0.120005816,1.3672085,18.033703,0.5432763059575118,0.1394267,,,192.7617201141939,5.226921662699528
3372756698501674240,98.2422714452479,20.31037621094527,2.5574967889658655,0.43421102,-6.301385884576156,0.30832204,2.5248928,19.55218,1.8941530956737318,0.37931868,,,192.76375106984258,5.22610097287359
3372756698504913792,98.24629347945472,20.313165840221785,21.520925701265693,0.12582625,-22.525919034673034,0.094057836,2.5578136,17.63986,3.0244437329111986,0.113070615,,,192.7629767078332,5.2307285926926355
3372756732862051840,98.26229843370056,20.316795372957948,0.5495766897080584,0.17087331,-0.6449578149275528,0.12664302,1.5628414,18.036377,0.5346960746567251,0.15640746,,,192.766577605704,5.2457485035961975
3372756762927008512,98.263633506965,20.32332393845294,0.4152811221824223,0.08546009,-0.8569466250124999,0.06378072,0.9226532,16.865156,0.3690775994138967,0.08135411,,,192.76130823397992,5.249829636129476
3372756762927020416,98.27737555271821,20.32710623947929,2.5079313057888855,0.1270236,-5.996731353398811,0.10064852,1.2838516,17.566101,0.5706676723992592,0.11727403,,,192.76380261150908,5.263027959832339
3372756762927034240,98.26958379623088,20.330777487479,1.032633192596701,0.09799297,-2.565138003784227,0.07371995,1.0774231,17.118135,0.3893891390032375,0.09238928,,,192.7571853512656,5.258186262886156
3372756767222795264,98.27634075613669,20.32374692611264,-6.936073729109157,1.8555316,-16.989623697956922,1.4127905,2.5377007,20.312498,2.734583073483761,1.3287871,,,192.76636546951093,5.2606376474104986
3372756801584124160,98.25001752830268,20.33103718443624,0.34860440663313164,0.10797889,-3.1037671565066556,0.08189637,1.1505585,17.211916,0.38088558265362266,0.106712565,,,192.74858309172436,5.241959360436788
3372756801584126720,98.24836603667701,20.319262545922495,-1.2372607933481725,0.047740847,-0.8751399395961557,0.03726839,0.8579502,15.726961,0.3635009356247574,0.048553195,,,192.75840971336814,5.235230099367912
3372756831646514432,98.26230588593465,20.33143986387447,-2.6996821189913884,0.35181168,-2.4331628230902886,0.27552915,1.0714836,18.077415,-0.8331585049676069,0.37220287,,,192.75347965046433,5.252407376838126
3372756835942592896,98.2621092454204,20.341599671426785,12.672660234486692,1.4845624,-11.345922267987469,1.0074643,2.5562344,20.440151,3.1264422057827104,1.1460701,,,192.74430628811265,5.256858321128913
3372756835943858816,98.27082733538582,20.33406630878584,2.9099514344826187,0.062316116,-3.0526041958233963,0.048520423,0.9979267,16.364655,0.41831936248463897,0.06200987,,,192.75477489560723,5.260718961158895
3372756835943860864,98.26562166551489,20.329033333197202,0.6833784521621283,0.10778651,0.5537565353800641,0.08236752,0.9971962,17.39024,0.39277965375534146,0.10610607,,,192.75705095292068,5.254084096406819
3372756870303915776,98.29643977180264,20.314663691821135,-0.9845122445475825,0.09231072,-2.3962393578650865,0.06683339,1.0974312,16.857988,0.4971301962060885,0.0824073,,,192.78308876637965,5.273304603806412
3372756900365970176,98.31652596982585,20.326242745633298,-0.40846137677337396,0.14872819,-1.250015568489779,0.11133995,1.196703,17.552547,0.5985792939794392,0.16525663,,,192.78131760717505,5.295344659020176
3372756900365980160,98.31661735274939,20.32903416500014,-3.03453276137952,0.21425657,-4.447783085634862,0.16124162,1.2189541,18.242332,0.5158294810152959,0.23371656,,,192.77885887393325,5.2966883478867075
3372756934729064832,98.2885872053089,20.322065390623116,-1.6416974917964169,0.1741247,-6.242953854853898,0.12892848,1.8954887,18.055712,1.1424136059005285,0.15905358,,,192.7731078849125,5.270105224394973
3372757003445191424,98.33135604569672,20.32761635045149,-0.9342384483677475,0.038028613,-1.6002491423049445,0.029471725,0.5699787,15.253806,0.33767878457508066,0.03730426,,,192.78642883472546,5.308359157720707
3372757003445208320,98.33216166376312,20.332828418556716,4.233639108522412,0.1888472,-4.432922185622143,0.13785322,1.6293831,18.158232,0.5628659039290994,0.16575655,,,192.78210908422105,5.311398219383119
